clip,gap_length_x,condition_x,dyad,turn_num,turn_start_msec,video_num,laughter,Unnamed: 8,Unnamed: 9,subID,partnerID,timepoint,connection,connection_change,gap_length_y,speaker,condition_y
274_2370_11_241.mov,2370,friends,11_241,96,336007,274,no,,,241.0,11.0,2_before,26.0,0.0,2370.0,other,friends
274_2370_11_241.mov,2370,friends,11_241,96,336007,274,no,,,11.0,241.0,3_before,89.0,0.0,2370.0,self,friends
274_2370_11_241.mov,2370,friends,11_241,96,336007,274,no,,,241.0,11.0,3_before,26.0,0.0,2370.0,other,friends
274_2370_11_241.mov,2370,friends,11_241,96,336007,274,no,,,11.0,241.0,1_after,89.0,0.0,2370.0,self,friends
274_2370_11_241.mov,2370,friends,11_241,96,336007,274,no,,,241.0,11.0,1_after,26.75,0.75,2370.0,other,friends
274_2370_11_241.mov,2370,friends,11_241,96,336007,274,no,,,11.0,241.0,2_after,89.0,0.0,2370.0,self,friends
274_2370_11_241.mov,2370,friends,11_241,96,336007,274,no,,,241.0,11.0,2_after,27.0,1.0,2370.0,other,friends
274_2370_11_241.mov,2370,friends,11_241,96,336007,274,no,,,11.0,241.0,3_after,89.0,0.0,2370.0,self,friends
274_2370_11_241.mov,2370,friends,11_241,96,336007,274,no,,,241.0,11.0,3_after,27.0,1.0,2370.0,other,friends
275_2124_11_241.mov,2124,friends,11_241,107,375814,275,yes,,,11.0,241.0,long_gap,93.0,0.0,2124.0,other,friends
275_2124_11_241.mov,2124,friends,11_241,107,375814,275,yes,,,241.0,11.0,long_gap,62.59090909090909,0.0,2124.0,self,friends
275_2124_11_241.mov,2124,friends,11_241,107,375814,275,yes,,,11.0,241.0,1_before,93.0,0.0,2124.0,other,friends
275_2124_11_241.mov,2124,friends,11_241,107,375814,275,yes,,,241.0,11.0,1_before,56.75,-5.8409090909090935,2124.0,self,friends
275_2124_11_241.mov,2124,friends,11_241,107,375814,275,yes,,,11.0,241.0,2_before,93.0,0.0,2124.0,other,friends
275_2124_11_241.mov,2124,friends,11_241,107,375814,275,yes,,,241.0,11.0,2_before,53.6,-8.990909090909092,2124.0,self,friends
275_2124_11_241.mov,2124,friends,11_241,107,375814,275,yes,,,11.0,241.0,3_before,93.0,0.0,2124.0,other,friends
275_2124_11_241.mov,2124,friends,11_241,107,375814,275,yes,,,241.0,11.0,3_before,49.05,-13.540909090909096,2124.0,self,friends
275_2124_11_241.mov,2124,friends,11_241,107,375814,275,yes,,,11.0,241.0,1_after,93.0,0.0,2124.0,other,friends
275_2124_11_241.mov,2124,friends,11_241,107,375814,275,yes,,,241.0,11.0,1_after,64.0,1.4090909090909065,2124.0,self,friends
275_2124_11_241.mov,2124,friends,11_241,107,375814,275,yes,,,11.0,241.0,2_after,93.0,0.0,2124.0,other,friends
275_2124_11_241.mov,2124,friends,11_241,107,375814,275,yes,,,241.0,11.0,2_after,64.0,1.4090909090909065,2124.0,self,friends
275_2124_11_241.mov,2124,friends,11_241,107,375814,275,yes,,,11.0,241.0,3_after,93.0,0.0,2124.0,other,friends
275_2124_11_241.mov,2124,friends,11_241,107,375814,275,yes,,,241.0,11.0,3_after,64.05,1.4590909090909037,2124.0,self,friends
276_2067_11_241.mov,2067,friends,11_241,134,491769,276,yes,,,11.0,241.0,long_gap,91.0,0.0,2067.0,self,friends
276_2067_11_241.mov,2067,friends,11_241,134,491769,276,yes,,,241.0,11.0,long_gap,64.5,0.0,2067.0,other,friends
276_2067_11_241.mov,2067,friends,11_241,134,491769,276,yes,,,11.0,241.0,1_before,91.0,0.0,2067.0,self,friends
276_2067_11_241.mov,2067,friends,11_241,134,491769,276,yes,,,241.0,11.0,1_before,67.0,2.5,2067.0,other,friends
276_2067_11_241.mov,2067,friends,11_241,134,491769,276,yes,,,11.0,241.0,2_before,91.0,0.0,2067.0,self,friends
276_2067_11_241.mov,2067,friends,11_241,134,491769,276,yes,,,241.0,11.0,2_before,67.0,2.5,2067.0,other,friends
276_2067_11_241.mov,2067,friends,11_241,134,491769,276,yes,,,11.0,241.0,3_before,91.0,0.0,2067.0,self,friends
276_2067_11_241.mov,2067,friends,11_241,134,491769,276,yes,,,241.0,11.0,3_before,67.0,2.5,2067.0,other,friends
276_2067_11_241.mov,2067,friends,11_241,134,491769,276,yes,,,11.0,241.0,1_after,91.0,0.0,2067.0,self,friends
276_2067_11_241.mov,2067,friends,11_241,134,491769,276,yes,,,241.0,11.0,1_after,62.55,-1.9500000000000028,2067.0,other,friends
276_2067_11_241.mov,2067,friends,11_241,134,491769,276,yes,,,11.0,241.0,2_after,91.0,0.0,2067.0,self,friends
276_2067_11_241.mov,2067,friends,11_241,134,491769,276,yes,,,241.0,11.0,2_after,61.0,-3.5,2067.0,other,friends
276_2067_11_241.mov,2067,friends,11_241,134,491769,276,yes,,,11.0,241.0,3_after,91.0,0.0,2067.0,self,friends
276_2067_11_241.mov,2067,friends,11_241,134,491769,276,yes,,,241.0,11.0,3_after,61.0,-3.5,2067.0,other,friends
277_2286_11_241.mov,2286,friends,11_241,137,503119,277,no,,,11.0,241.0,long_gap,91.0,0.0,2286.0,other,friends
277_2286_11_241.mov,2286,friends,11_241,137,503119,277,no,,,241.0,11.0,long_gap,61.0,0.0,2286.0,self,friends
277_2286_11_241.mov,2286,friends,11_241,137,503119,277,no,,,11.0,241.0,1_before,91.0,0.0,2286.0,other,friends
277_2286_11_241.mov,2286,friends,11_241,137,503119,277,no,,,241.0,11.0,1_before,61.0,0.0,2286.0,self,friends
277_2286_11_241.mov,2286,friends,11_241,137,503119,277,no,,,11.0,241.0,2_before,91.0,0.0,2286.0,other,friends
277_2286_11_241.mov,2286,friends,11_241,137,503119,277,no,,,241.0,11.0,2_before,61.0,0.0,2286.0,self,friends
277_2286_11_241.mov,2286,friends,11_241,137,503119,277,no,,,11.0,241.0,3_before,91.0,0.0,2286.0,other,friends
277_2286_11_241.mov,2286,friends,11_241,137,503119,277,no,,,241.0,11.0,3_before,61.0,0.0,2286.0,self,friends
277_2286_11_241.mov,2286,friends,11_241,137,503119,277,no,,,11.0,241.0,1_after,91.0,0.0,2286.0,other,friends
277_2286_11_241.mov,2286,friends,11_241,137,503119,277,no,,,241.0,11.0,1_after,60.45,-0.5499999999999972,2286.0,self,friends
277_2286_11_241.mov,2286,friends,11_241,137,503119,277,no,,,11.0,241.0,2_after,91.0,0.0,2286.0,other,friends
277_2286_11_241.mov,2286,friends,11_241,137,503119,277,no,,,241.0,11.0,2_after,60.0,-1.0,2286.0,self,friends
277_2286_11_241.mov,2286,friends,11_241,137,503119,277,no,,,11.0,241.0,3_after,91.0,0.0,2286.0,other,friends
