subID,partnerID,dyad,timepoint,connection,connection_change,gap_length,speaker,turn_num,condition
254.0,23.0,23_254,2_after,59.0,-36.0,2487.0,other,38.0,friends
23.0,254.0,23_254,3_after,80.0,0.0,2487.0,self,38.0,friends
254.0,23.0,23_254,3_after,53.35,-41.65,2487.0,other,38.0,friends
23.0,254.0,23_254,long_gap,84.0,0.0,2693.0,other,66.0,friends
254.0,23.0,23_254,long_gap,65.48148148148148,0.0,2693.0,self,66.0,friends
23.0,254.0,23_254,1_before,84.0,0.0,2693.0,other,66.0,friends
254.0,23.0,23_254,1_before,69.0,3.518518518518519,2693.0,self,66.0,friends
23.0,254.0,23_254,2_before,84.0,0.0,2693.0,other,66.0,friends
254.0,23.0,23_254,2_before,69.0,3.518518518518519,2693.0,self,66.0,friends
23.0,254.0,23_254,3_before,84.0,0.0,2693.0,other,66.0,friends
254.0,23.0,23_254,3_before,61.3,-4.181481481481484,2693.0,self,66.0,friends
23.0,254.0,23_254,1_after,84.0,0.0,2693.0,other,66.0,friends
254.0,23.0,23_254,1_after,31.65,-33.83148148148148,2693.0,self,66.0,friends
23.0,254.0,23_254,2_after,84.0,0.0,2693.0,other,66.0,friends
254.0,23.0,23_254,2_after,26.55,-38.931481481481484,2693.0,self,66.0,friends
23.0,254.0,23_254,3_after,84.0,0.0,2693.0,other,66.0,friends
254.0,23.0,23_254,3_after,25.8,-39.681481481481484,2693.0,self,66.0,friends
23.0,254.0,23_254,long_gap,100.0,0.0,2052.0,other,115.0,friends
254.0,23.0,23_254,long_gap,84.85714285714286,0.0,2052.0,self,115.0,friends
23.0,254.0,23_254,1_before,100.0,0.0,2052.0,other,115.0,friends
254.0,23.0,23_254,1_before,80.0,-4.857142857142861,2052.0,self,115.0,friends
23.0,254.0,23_254,2_before,100.0,0.0,2052.0,other,115.0,friends
254.0,23.0,23_254,2_before,80.0,-4.857142857142861,2052.0,self,115.0,friends
23.0,254.0,23_254,3_before,100.0,0.0,2052.0,other,115.0,friends
254.0,23.0,23_254,3_before,74.5,-10.357142857142861,2052.0,self,115.0,friends
23.0,254.0,23_254,1_after,100.0,0.0,2052.0,other,115.0,friends
254.0,23.0,23_254,1_after,85.0,0.1428571428571388,2052.0,self,115.0,friends
23.0,254.0,23_254,2_after,100.0,0.0,2052.0,other,115.0,friends
254.0,23.0,23_254,2_after,85.0,0.1428571428571388,2052.0,self,115.0,friends
23.0,254.0,23_254,3_after,100.0,0.0,2052.0,other,115.0,friends
254.0,23.0,23_254,3_after,77.5,-7.357142857142861,2052.0,self,115.0,friends
23.0,254.0,23_254,long_gap,100.0,0.0,4187.0,self,129.0,friends
254.0,23.0,23_254,long_gap,96.30952380952381,0.0,4187.0,other,129.0,friends
23.0,254.0,23_254,1_before,100.0,0.0,4187.0,self,129.0,friends
254.0,23.0,23_254,1_before,93.0,-3.30952380952381,4187.0,other,129.0,friends
23.0,254.0,23_254,2_before,100.0,0.0,4187.0,self,129.0,friends
254.0,23.0,23_254,2_before,93.0,-3.30952380952381,4187.0,other,129.0,friends
23.0,254.0,23_254,3_before,100.0,0.0,4187.0,self,129.0,friends
254.0,23.0,23_254,3_before,93.0,-3.30952380952381,4187.0,other,129.0,friends
23.0,254.0,23_254,1_after,100.0,0.0,4187.0,self,129.0,friends
254.0,23.0,23_254,1_after,98.0,1.6904761904761898,4187.0,other,129.0,friends
23.0,254.0,23_254,2_after,100.0,0.0,4187.0,self,129.0,friends
254.0,23.0,23_254,2_after,98.0,1.6904761904761898,4187.0,other,129.0,friends
23.0,254.0,23_254,3_after,100.0,0.0,4187.0,self,129.0,friends
254.0,23.0,23_254,3_after,73.7,-22.609523809523807,4187.0,other,129.0,friends
23.0,254.0,23_254,long_gap,100.0,0.0,5152.0,other,142.0,friends
254.0,23.0,23_254,long_gap,87.59615384615384,0.0,5152.0,self,142.0,friends
23.0,254.0,23_254,1_before,100.0,0.0,5152.0,other,142.0,friends
254.0,23.0,23_254,1_before,95.45,7.853846153846163,5152.0,self,142.0,friends
23.0,254.0,23_254,2_before,100.0,0.0,5152.0,other,142.0,friends
254.0,23.0,23_254,2_before,98.65,11.053846153846166,5152.0,self,142.0,friends
23.0,254.0,23_254,3_before,100.0,0.0,5152.0,other,142.0,friends
254.0,23.0,23_254,3_before,96.6842105263158,9.088056680161955,5152.0,self,142.0,friends
23.0,254.0,23_254,1_after,100.0,0.0,5152.0,other,142.0,friends
254.0,23.0,23_254,1_after,76.85,-10.746153846153845,5152.0,self,142.0,friends
23.0,254.0,23_254,2_after,100.0,0.0,5152.0,other,142.0,friends
254.0,23.0,23_254,2_after,74.0,-13.59615384615384,5152.0,self,142.0,friends
23.0,254.0,23_254,3_after,100.0,0.0,5152.0,other,142.0,friends
254.0,23.0,23_254,3_after,72.4,-15.196153846153834,5152.0,self,142.0,friends
5.0,222.0,5_222,long_gap,82.0,0.0,2265.0,other,47.0,friends
222.0,5.0,5_222,long_gap,80.0,0.0,2265.0,self,47.0,friends
5.0,222.0,5_222,1_before,82.0,0.0,2265.0,other,47.0,friends
222.0,5.0,5_222,1_before,80.0,0.0,2265.0,self,47.0,friends
5.0,222.0,5_222,2_before,82.0,0.0,2265.0,other,47.0,friends
222.0,5.0,5_222,2_before,80.0,0.0,2265.0,self,47.0,friends
5.0,222.0,5_222,3_before,87.85,5.849999999999994,2265.0,other,47.0,friends
222.0,5.0,5_222,3_before,80.0,0.0,2265.0,self,47.0,friends
5.0,222.0,5_222,1_after,82.0,0.0,2265.0,other,47.0,friends
222.0,5.0,5_222,1_after,80.0,0.0,2265.0,self,47.0,friends
5.0,222.0,5_222,2_after,82.0,0.0,2265.0,other,47.0,friends
222.0,5.0,5_222,2_after,80.0,0.0,2265.0,self,47.0,friends
5.0,222.0,5_222,3_after,82.45,0.45000000000000284,2265.0,other,47.0,friends
222.0,5.0,5_222,3_after,80.0,0.0,2265.0,self,47.0,friends
5.0,222.0,5_222,long_gap,70.0,0.0,2028.0,other,51.0,friends
222.0,5.0,5_222,long_gap,80.0,0.0,2028.0,self,51.0,friends
5.0,222.0,5_222,1_before,86.9,16.900000000000006,2028.0,other,51.0,friends
222.0,5.0,5_222,1_before,80.0,0.0,2028.0,self,51.0,friends
5.0,222.0,5_222,2_before,82.0,12.0,2028.0,other,51.0,friends
222.0,5.0,5_222,2_before,80.0,0.0,2028.0,self,51.0,friends
5.0,222.0,5_222,3_before,82.0,12.0,2028.0,other,51.0,friends
222.0,5.0,5_222,3_before,80.0,0.0,2028.0,self,51.0,friends
5.0,222.0,5_222,1_after,66.0,-4.0,2028.0,other,51.0,friends
222.0,5.0,5_222,1_after,80.0,0.0,2028.0,self,51.0,friends
5.0,222.0,5_222,2_after,66.0,-4.0,2028.0,other,51.0,friends
222.0,5.0,5_222,2_after,80.0,0.0,2028.0,self,51.0,friends
5.0,222.0,5_222,3_after,66.0,-4.0,2028.0,other,51.0,friends
222.0,5.0,5_222,3_after,80.0,0.0,2028.0,self,51.0,friends
5.0,222.0,5_222,long_gap,74.0,0.0,3308.0,self,62.0,friends
222.0,5.0,5_222,long_gap,97.0,0.0,3308.0,other,62.0,friends
5.0,222.0,5_222,1_before,75.05,1.0499999999999972,3308.0,self,62.0,friends
222.0,5.0,5_222,1_before,97.0,0.0,3308.0,other,62.0,friends
5.0,222.0,5_222,2_before,86.3,12.299999999999997,3308.0,self,62.0,friends
222.0,5.0,5_222,2_before,97.0,0.0,3308.0,other,62.0,friends
5.0,222.0,5_222,3_before,89.0,15.0,3308.0,self,62.0,friends
222.0,5.0,5_222,3_before,97.0,0.0,3308.0,other,62.0,friends
5.0,222.0,5_222,1_after,74.0,0.0,3308.0,self,62.0,friends
222.0,5.0,5_222,1_after,97.0,0.0,3308.0,other,62.0,friends
5.0,222.0,5_222,2_after,74.0,0.0,3308.0,self,62.0,friends
222.0,5.0,5_222,2_after,97.0,0.0,3308.0,other,62.0,friends
5.0,222.0,5_222,3_after,74.0,0.0,3308.0,self,62.0,friends
222.0,5.0,5_222,3_after,97.0,0.0,3308.0,other,62.0,friends
5.0,222.0,5_222,long_gap,67.42,0.0,5027.0,other,85.0,friends
222.0,5.0,5_222,long_gap,100.0,0.0,5027.0,self,85.0,friends
5.0,222.0,5_222,1_before,74.2,6.780000000000001,5027.0,other,85.0,friends
222.0,5.0,5_222,1_before,100.0,0.0,5027.0,self,85.0,friends
5.0,222.0,5_222,2_before,82.5,15.079999999999998,5027.0,other,85.0,friends
222.0,5.0,5_222,2_before,100.0,0.0,5027.0,self,85.0,friends
5.0,222.0,5_222,3_before,85.0,17.58,5027.0,other,85.0,friends
222.0,5.0,5_222,3_before,100.0,0.0,5027.0,self,85.0,friends
5.0,222.0,5_222,1_after,66.0,-1.4200000000000017,5027.0,other,85.0,friends
222.0,5.0,5_222,1_after,100.0,0.0,5027.0,self,85.0,friends
5.0,222.0,5_222,2_after,66.0,-1.4200000000000017,5027.0,other,85.0,friends
222.0,5.0,5_222,2_after,100.0,0.0,5027.0,self,85.0,friends
5.0,222.0,5_222,3_after,66.0,-1.4200000000000017,5027.0,other,85.0,friends
222.0,5.0,5_222,3_after,100.0,0.0,5027.0,self,85.0,friends
5.0,222.0,5_222,long_gap,73.63636363636364,0.0,2248.0,self,97.0,friends
222.0,5.0,5_222,long_gap,87.0,0.0,2248.0,other,97.0,friends
5.0,222.0,5_222,1_before,68.85,-4.786363636363646,2248.0,self,97.0,friends
222.0,5.0,5_222,1_before,87.0,0.0,2248.0,other,97.0,friends
5.0,222.0,5_222,2_before,68.0,-5.63636363636364,2248.0,self,97.0,friends
222.0,5.0,5_222,2_before,87.0,0.0,2248.0,other,97.0,friends
5.0,222.0,5_222,3_before,68.0,-5.63636363636364,2248.0,self,97.0,friends
222.0,5.0,5_222,3_before,87.0,0.0,2248.0,other,97.0,friends
5.0,222.0,5_222,1_after,75.0,1.3636363636363598,2248.0,self,97.0,friends
222.0,5.0,5_222,1_after,87.0,0.0,2248.0,other,97.0,friends
5.0,222.0,5_222,2_after,75.0,1.3636363636363598,2248.0,self,97.0,friends
222.0,5.0,5_222,2_after,90.85,3.8499999999999943,2248.0,other,97.0,friends
5.0,222.0,5_222,3_after,75.0,1.3636363636363598,2248.0,self,97.0,friends
222.0,5.0,5_222,3_after,92.4,5.400000000000006,2248.0,other,97.0,friends
5.0,222.0,5_222,long_gap,75.0,0.0,2298.0,other,98.0,friends
222.0,5.0,5_222,long_gap,87.0,0.0,2298.0,self,98.0,friends
5.0,222.0,5_222,1_before,74.05,-0.9500000000000028,2298.0,other,98.0,friends
222.0,5.0,5_222,1_before,87.0,0.0,2298.0,self,98.0,friends
5.0,222.0,5_222,2_before,69.7,-5.299999999999997,2298.0,other,98.0,friends
222.0,5.0,5_222,2_before,87.0,0.0,2298.0,self,98.0,friends
5.0,222.0,5_222,3_before,68.0,-7.0,2298.0,other,98.0,friends
222.0,5.0,5_222,3_before,87.0,0.0,2298.0,self,98.0,friends
5.0,222.0,5_222,1_after,75.0,0.0,2298.0,other,98.0,friends
222.0,5.0,5_222,1_after,93.78947368421052,6.78947368421052,2298.0,self,98.0,friends
5.0,222.0,5_222,2_after,75.0,0.0,2298.0,other,98.0,friends
222.0,5.0,5_222,2_after,85.73684210526316,-1.2631578947368354,2298.0,self,98.0,friends
5.0,222.0,5_222,3_after,75.0,0.0,2298.0,other,98.0,friends
222.0,5.0,5_222,3_after,70.52631578947368,-16.473684210526315,2298.0,self,98.0,friends
5.0,222.0,5_222,long_gap,78.0,0.0,2470.0,other,100.0,friends
222.0,5.0,5_222,long_gap,90.0,0.0,2470.0,self,100.0,friends
5.0,222.0,5_222,1_before,78.0,0.0,2470.0,other,100.0,friends
222.0,5.0,5_222,1_before,89.4,-0.5999999999999943,2470.0,self,100.0,friends
5.0,222.0,5_222,2_before,78.0,0.0,2470.0,other,100.0,friends
222.0,5.0,5_222,2_before,82.25,-7.75,2470.0,self,100.0,friends
5.0,222.0,5_222,3_before,78.0,0.0,2470.0,other,100.0,friends
222.0,5.0,5_222,3_before,82.0,-8.0,2470.0,self,100.0,friends
5.0,222.0,5_222,1_after,78.0,0.0,2470.0,other,100.0,friends
222.0,5.0,5_222,1_after,90.0,0.0,2470.0,self,100.0,friends
5.0,222.0,5_222,2_after,78.0,0.0,2470.0,other,100.0,friends
222.0,5.0,5_222,2_after,90.0,0.0,2470.0,self,100.0,friends
5.0,222.0,5_222,3_after,87.15,9.150000000000006,2470.0,other,100.0,friends
222.0,5.0,5_222,3_after,90.0,0.0,2470.0,self,100.0,friends
5.0,222.0,5_222,long_gap,94.0,0.0,3268.0,other,102.0,friends
222.0,5.0,5_222,long_gap,90.0,0.0,3268.0,self,102.0,friends
5.0,222.0,5_222,1_before,94.0,0.0,3268.0,other,102.0,friends
222.0,5.0,5_222,1_before,90.0,0.0,3268.0,self,102.0,friends
5.0,222.0,5_222,2_before,94.0,0.0,3268.0,other,102.0,friends
222.0,5.0,5_222,2_before,90.0,0.0,3268.0,self,102.0,friends
5.0,222.0,5_222,3_before,92.15,-1.8499999999999943,3268.0,other,102.0,friends
222.0,5.0,5_222,3_before,90.0,0.0,3268.0,self,102.0,friends
5.0,222.0,5_222,1_after,94.0,0.0,3268.0,other,102.0,friends
222.0,5.0,5_222,1_after,90.0,0.0,3268.0,self,102.0,friends
5.0,222.0,5_222,2_after,94.0,0.0,3268.0,other,102.0,friends
222.0,5.0,5_222,2_after,90.0,0.0,3268.0,self,102.0,friends
5.0,222.0,5_222,3_after,94.0,0.0,3268.0,other,102.0,friends
222.0,5.0,5_222,3_after,90.0,0.0,3268.0,self,102.0,friends
5.0,222.0,5_222,long_gap,94.0,0.0,2067.0,self,103.0,friends
222.0,5.0,5_222,long_gap,90.0,0.0,2067.0,other,103.0,friends
5.0,222.0,5_222,1_before,94.0,0.0,2067.0,self,103.0,friends
222.0,5.0,5_222,1_before,90.0,0.0,2067.0,other,103.0,friends
5.0,222.0,5_222,2_before,94.0,0.0,2067.0,self,103.0,friends
222.0,5.0,5_222,2_before,90.0,0.0,2067.0,other,103.0,friends
5.0,222.0,5_222,3_before,94.0,0.0,2067.0,self,103.0,friends
222.0,5.0,5_222,3_before,90.0,0.0,2067.0,other,103.0,friends
5.0,222.0,5_222,1_after,94.0,0.0,2067.0,self,103.0,friends
222.0,5.0,5_222,1_after,90.0,0.0,2067.0,other,103.0,friends
5.0,222.0,5_222,2_after,94.0,0.0,2067.0,self,103.0,friends
222.0,5.0,5_222,2_after,92.9,2.9000000000000057,2067.0,other,103.0,friends
5.0,222.0,5_222,3_after,94.0,0.0,2067.0,self,103.0,friends
222.0,5.0,5_222,3_after,97.25,7.25,2067.0,other,103.0,friends
203.0,101.0,203_101,long_gap,76.0,0.0,2273.0,self,140.0,friends
101.0,203.0,203_101,long_gap,73.0,0.0,2273.0,other,140.0,friends
203.0,101.0,203_101,1_before,76.0,0.0,2273.0,self,140.0,friends
101.0,203.0,203_101,1_before,72.1,-0.9000000000000057,2273.0,other,140.0,friends
203.0,101.0,203_101,2_before,76.0,0.0,2273.0,self,140.0,friends
101.0,203.0,203_101,2_before,60.5,-12.5,2273.0,other,140.0,friends
203.0,101.0,203_101,3_before,76.0,0.0,2273.0,self,140.0,friends
101.0,203.0,203_101,3_before,58.95,-14.049999999999997,2273.0,other,140.0,friends
203.0,101.0,203_101,1_after,76.0,0.0,2273.0,self,140.0,friends
101.0,203.0,203_101,1_after,77.5,4.5,2273.0,other,140.0,friends
203.0,101.0,203_101,2_after,76.0,0.0,2273.0,self,140.0,friends
101.0,203.0,203_101,2_after,84.9,11.900000000000006,2273.0,other,140.0,friends
203.0,101.0,203_101,3_after,76.0,0.0,2273.0,self,140.0,friends
101.0,203.0,203_101,3_after,85.05,12.049999999999997,2273.0,other,140.0,friends
247.0,66.0,66_247,long_gap,88.0,0.0,2175.0,other,23.0,friends
66.0,247.0,66_247,long_gap,58.81818181818182,0.0,2175.0,self,23.0,friends
247.0,66.0,66_247,1_before,88.0,0.0,2175.0,other,23.0,friends
66.0,247.0,66_247,1_before,57.0,-1.8181818181818201,2175.0,self,23.0,friends
247.0,66.0,66_247,2_before,88.0,0.0,2175.0,other,23.0,friends
66.0,247.0,66_247,2_before,57.0,-1.8181818181818201,2175.0,self,23.0,friends
247.0,66.0,66_247,3_before,88.0,0.0,2175.0,other,23.0,friends
66.0,247.0,66_247,3_before,57.0,-1.8181818181818201,2175.0,self,23.0,friends
247.0,66.0,66_247,1_after,88.0,0.0,2175.0,other,23.0,friends
66.0,247.0,66_247,1_after,64.0,5.18181818181818,2175.0,self,23.0,friends
247.0,66.0,66_247,2_after,88.0,0.0,2175.0,other,23.0,friends
66.0,247.0,66_247,2_after,65.0,6.18181818181818,2175.0,self,23.0,friends
247.0,66.0,66_247,3_after,90.75,2.75,2175.0,other,23.0,friends
66.0,247.0,66_247,3_after,65.0,6.18181818181818,2175.0,self,23.0,friends
247.0,66.0,66_247,long_gap,80.0,0.0,3735.0,other,53.0,friends
66.0,247.0,66_247,long_gap,61.0,0.0,3735.0,self,53.0,friends
247.0,66.0,66_247,1_before,80.0,0.0,3735.0,other,53.0,friends
66.0,247.0,66_247,1_before,61.0,0.0,3735.0,self,53.0,friends
247.0,66.0,66_247,2_before,80.0,0.0,3735.0,other,53.0,friends
66.0,247.0,66_247,2_before,59.35,-1.6499999999999986,3735.0,self,53.0,friends
247.0,66.0,66_247,3_before,80.0,0.0,3735.0,other,53.0,friends
66.0,247.0,66_247,3_before,51.0,-10.0,3735.0,self,53.0,friends
247.0,66.0,66_247,1_after,80.0,0.0,3735.0,other,53.0,friends
66.0,247.0,66_247,1_after,61.0,0.0,3735.0,self,53.0,friends
247.0,66.0,66_247,2_after,80.0,0.0,3735.0,other,53.0,friends
66.0,247.0,66_247,2_after,61.0,0.0,3735.0,self,53.0,friends
247.0,66.0,66_247,3_after,80.0,0.0,3735.0,other,53.0,friends
66.0,247.0,66_247,3_after,61.0,0.0,3735.0,self,53.0,friends
247.0,66.0,66_247,long_gap,92.70833333333333,0.0,2396.0,other,93.0,friends
66.0,247.0,66_247,long_gap,72.83333333333333,0.0,2396.0,self,93.0,friends
247.0,66.0,66_247,1_before,89.7,-3.0083333333333258,2396.0,other,93.0,friends
66.0,247.0,66_247,1_before,68.0,-4.833333333333329,2396.0,self,93.0,friends
247.0,66.0,66_247,2_before,89.9,-2.808333333333323,2396.0,other,93.0,friends
66.0,247.0,66_247,2_before,65.85,-6.983333333333334,2396.0,self,93.0,friends
247.0,66.0,66_247,3_before,88.95,-3.7583333333333258,2396.0,other,93.0,friends
66.0,247.0,66_247,3_before,65.0,-7.833333333333329,2396.0,self,93.0,friends
247.0,66.0,66_247,1_after,94.0,1.2916666666666714,2396.0,other,93.0,friends
66.0,247.0,66_247,1_after,75.7,2.8666666666666742,2396.0,self,93.0,friends
247.0,66.0,66_247,2_after,94.0,1.2916666666666714,2396.0,other,93.0,friends
66.0,247.0,66_247,2_after,75.0,2.1666666666666714,2396.0,self,93.0,friends
247.0,66.0,66_247,3_after,94.0,1.2916666666666714,2396.0,other,93.0,friends
66.0,247.0,66_247,3_after,75.0,2.1666666666666714,2396.0,self,93.0,friends
247.0,66.0,66_247,long_gap,94.0,0.0,2594.0,other,99.0,friends
66.0,247.0,66_247,long_gap,75.0,0.0,2594.0,self,99.0,friends
247.0,66.0,66_247,1_before,94.0,0.0,2594.0,other,99.0,friends
66.0,247.0,66_247,1_before,75.0,0.0,2594.0,self,99.0,friends
247.0,66.0,66_247,2_before,94.0,0.0,2594.0,other,99.0,friends
66.0,247.0,66_247,2_before,75.0,0.0,2594.0,self,99.0,friends
247.0,66.0,66_247,3_before,94.0,0.0,2594.0,other,99.0,friends
66.0,247.0,66_247,3_before,75.0,0.0,2594.0,self,99.0,friends
247.0,66.0,66_247,1_after,94.0,0.0,2594.0,other,99.0,friends
66.0,247.0,66_247,1_after,75.0,0.0,2594.0,self,99.0,friends
247.0,66.0,66_247,2_after,94.0,0.0,2594.0,other,99.0,friends
66.0,247.0,66_247,2_after,75.0,0.0,2594.0,self,99.0,friends
247.0,66.0,66_247,3_after,93.25,-0.75,2594.0,other,99.0,friends
66.0,247.0,66_247,3_after,75.0,0.0,2594.0,self,99.0,friends
247.0,66.0,66_247,long_gap,93.32,0.0,2516.0,other,101.0,friends
66.0,247.0,66_247,long_gap,75.0,0.0,2516.0,self,101.0,friends
247.0,66.0,66_247,1_before,94.0,0.6800000000000068,2516.0,other,101.0,friends
66.0,247.0,66_247,1_before,75.0,0.0,2516.0,self,101.0,friends
247.0,66.0,66_247,2_before,94.0,0.6800000000000068,2516.0,other,101.0,friends
66.0,247.0,66_247,2_before,75.0,0.0,2516.0,self,101.0,friends
247.0,66.0,66_247,3_before,94.0,0.6800000000000068,2516.0,other,101.0,friends
66.0,247.0,66_247,3_before,75.0,0.0,2516.0,self,101.0,friends
247.0,66.0,66_247,1_after,93.1,-0.21999999999999886,2516.0,other,101.0,friends
66.0,247.0,66_247,1_after,75.0,0.0,2516.0,self,101.0,friends
247.0,66.0,66_247,2_after,93.45,0.13000000000000966,2516.0,other,101.0,friends
66.0,247.0,66_247,2_after,75.0,0.0,2516.0,self,101.0,friends
247.0,66.0,66_247,3_after,92.0,-1.3199999999999932,2516.0,other,101.0,friends
66.0,247.0,66_247,3_after,75.0,0.0,2516.0,self,101.0,friends
247.0,66.0,66_247,long_gap,65.07317073170732,0.0,4145.0,other,137.0,friends
66.0,247.0,66_247,long_gap,99.8780487804878,0.0,4145.0,self,137.0,friends
247.0,66.0,66_247,1_before,57.3,-7.773170731707324,4145.0,other,137.0,friends
66.0,247.0,66_247,1_before,100.0,0.1219512195121979,4145.0,self,137.0,friends
247.0,66.0,66_247,2_before,59.45,-5.623170731707319,4145.0,other,137.0,friends
66.0,247.0,66_247,2_before,100.0,0.1219512195121979,4145.0,self,137.0,friends
247.0,66.0,66_247,3_before,64.6,-0.47317073170732726,4145.0,other,137.0,friends
66.0,247.0,66_247,3_before,100.0,0.1219512195121979,4145.0,self,137.0,friends
247.0,66.0,66_247,1_after,76.3,11.226829268292676,4145.0,other,137.0,friends
66.0,247.0,66_247,1_after,99.0,-0.8780487804878021,4145.0,self,137.0,friends
247.0,66.0,66_247,2_after,79.4,14.326829268292684,4145.0,other,137.0,friends
66.0,247.0,66_247,2_after,99.0,-0.8780487804878021,4145.0,self,137.0,friends
247.0,66.0,66_247,3_after,82.0,16.92682926829268,4145.0,other,137.0,friends
66.0,247.0,66_247,3_after,99.0,-0.8780487804878021,4145.0,self,137.0,friends
247.0,66.0,66_247,long_gap,97.0,0.0,5813.0,self,178.0,friends
66.0,247.0,66_247,long_gap,86.0,0.0,5813.0,other,178.0,friends
247.0,66.0,66_247,1_before,97.0,0.0,5813.0,self,178.0,friends
66.0,247.0,66_247,1_before,86.0,0.0,5813.0,other,178.0,friends
247.0,66.0,66_247,2_before,97.0,0.0,5813.0,self,178.0,friends
66.0,247.0,66_247,2_before,86.0,0.0,5813.0,other,178.0,friends
247.0,66.0,66_247,3_before,97.4,0.4000000000000057,5813.0,self,178.0,friends
66.0,247.0,66_247,3_before,88.95,2.950000000000003,5813.0,other,178.0,friends
247.0,66.0,66_247,1_after,97.0,0.0,5813.0,self,178.0,friends
66.0,247.0,66_247,1_after,86.0,0.0,5813.0,other,178.0,friends
247.0,66.0,66_247,2_after,97.0,0.0,5813.0,self,178.0,friends
66.0,247.0,66_247,2_after,86.0,0.0,5813.0,other,178.0,friends
247.0,66.0,66_247,3_after,97.0,0.0,5813.0,self,178.0,friends
66.0,247.0,66_247,3_after,86.0,0.0,5813.0,other,178.0,friends
11.0,248.0,11_248,long_gap,64.0,0.0,3771.0,self,30.0,friends
248.0,11.0,11_248,long_gap,23.842105263157894,0.0,3771.0,other,30.0,friends
11.0,248.0,11_248,1_before,62.95,-1.0499999999999972,3771.0,self,30.0,friends
248.0,11.0,11_248,1_before,25.0,1.1578947368421062,3771.0,other,30.0,friends
11.0,248.0,11_248,2_before,66.55,2.549999999999997,3771.0,self,30.0,friends
248.0,11.0,11_248,2_before,25.0,1.1578947368421062,3771.0,other,30.0,friends
11.0,248.0,11_248,3_before,67.0,3.0,3771.0,self,30.0,friends
248.0,11.0,11_248,3_before,25.0,1.1578947368421062,3771.0,other,30.0,friends
11.0,248.0,11_248,1_after,64.0,0.0,3771.0,self,30.0,friends
248.0,11.0,11_248,1_after,17.7,-6.1421052631578945,3771.0,other,30.0,friends
11.0,248.0,11_248,2_after,64.0,0.0,3771.0,self,30.0,friends
248.0,11.0,11_248,2_after,46.65,22.807894736842105,3771.0,other,30.0,friends
11.0,248.0,11_248,3_after,64.0,0.0,3771.0,self,30.0,friends
248.0,11.0,11_248,3_after,55.0,31.157894736842106,3771.0,other,30.0,friends
11.0,248.0,11_248,long_gap,58.0,0.0,2683.0,self,74.0,friends
248.0,11.0,11_248,long_gap,44.629629629629626,0.0,2683.0,other,74.0,friends
11.0,248.0,11_248,1_before,58.0,0.0,2683.0,self,74.0,friends
248.0,11.0,11_248,1_before,41.0,-3.629629629629626,2683.0,other,74.0,friends
11.0,248.0,11_248,2_before,58.0,0.0,2683.0,self,74.0,friends
248.0,11.0,11_248,2_before,41.0,-3.629629629629626,2683.0,other,74.0,friends
11.0,248.0,11_248,3_before,58.0,0.0,2683.0,self,74.0,friends
248.0,11.0,11_248,3_before,41.0,-3.629629629629626,2683.0,other,74.0,friends
11.0,248.0,11_248,1_after,58.0,0.0,2683.0,self,74.0,friends
248.0,11.0,11_248,1_after,59.0,14.370370370370374,2683.0,other,74.0,friends
11.0,248.0,11_248,2_after,58.0,0.0,2683.0,self,74.0,friends
248.0,11.0,11_248,2_after,59.0,14.370370370370374,2683.0,other,74.0,friends
11.0,248.0,11_248,3_after,58.0,0.0,2683.0,self,74.0,friends
248.0,11.0,11_248,3_after,59.0,14.370370370370374,2683.0,other,74.0,friends
110.0,221.0,110_221,long_gap,17.0,0.0,2405.0,self,24.0,friends
221.0,110.0,110_221,long_gap,35.0,0.0,2405.0,other,24.0,friends
110.0,221.0,110_221,1_before,17.0,0.0,2405.0,self,24.0,friends
221.0,110.0,110_221,1_before,35.0,0.0,2405.0,other,24.0,friends
110.0,221.0,110_221,2_before,17.0,0.0,2405.0,self,24.0,friends
221.0,110.0,110_221,2_before,35.0,0.0,2405.0,other,24.0,friends
110.0,221.0,110_221,3_before,17.0,0.0,2405.0,self,24.0,friends
221.0,110.0,110_221,3_before,35.0,0.0,2405.0,other,24.0,friends
110.0,221.0,110_221,1_after,20.5,3.5,2405.0,self,24.0,friends
221.0,110.0,110_221,1_after,32.65,-2.3500000000000014,2405.0,other,24.0,friends
110.0,221.0,110_221,2_after,21.0,4.0,2405.0,self,24.0,friends
221.0,110.0,110_221,2_after,29.0,-6.0,2405.0,other,24.0,friends
110.0,221.0,110_221,3_after,21.0,4.0,2405.0,self,24.0,friends
221.0,110.0,110_221,3_after,29.0,-6.0,2405.0,other,24.0,friends
110.0,221.0,110_221,long_gap,20.0,0.0,3914.0,self,101.0,friends
221.0,110.0,110_221,long_gap,61.94871794871795,0.0,3914.0,other,101.0,friends
110.0,221.0,110_221,1_before,20.0,0.0,3914.0,self,101.0,friends
221.0,110.0,110_221,1_before,52.0,-9.948717948717949,3914.0,other,101.0,friends
110.0,221.0,110_221,2_before,15.65,-4.35,3914.0,self,101.0,friends
221.0,110.0,110_221,2_before,52.0,-9.948717948717949,3914.0,other,101.0,friends
110.0,221.0,110_221,3_before,12.55,-7.449999999999999,3914.0,self,101.0,friends
221.0,110.0,110_221,3_before,52.0,-9.948717948717949,3914.0,other,101.0,friends
110.0,221.0,110_221,1_after,20.0,0.0,3914.0,self,101.0,friends
221.0,110.0,110_221,1_after,85.0,23.05128205128205,3914.0,other,101.0,friends
