subID,partnerID,dyad,connection_3_before,connection_2_before,connection_1_before,connection_long_gap,connection_1_after,connection_2_after,connection_3_after,gap_length,speaker,speaker_switch,change_in_connection_3_before,change_in_connection_2_before,change_in_connection_1_before,change_in_connection_1_after,change_in_connection_2_after,change_in_connection_3_after,condition
42.0,46.0,46_42,22.0,22.0,23.35,42.45161290322581,45.0,45.05,47.2,3170.0,self,yes,-20.451612903225808,-20.451612903225808,-19.101612903225806,2.548387096774192,2.5983870967741893,4.748387096774195,strangers
46.0,42.0,46_42,0.0,0.0,0.0,0.0,0.0,10.9,19.9,3170.0,other,yes,0.0,0.0,0.0,0.0,10.9,19.9,strangers
42.0,46.0,46_42,47.3,47.35,45.5,41.689655172413794,42.35,45.25,46.0,2863.0,other,yes,5.610344827586204,5.660344827586208,3.8103448275862064,0.6603448275862078,3.5603448275862064,4.310344827586206,strangers
46.0,42.0,46_42,19.75,20.5,21.25,22.0,22.0,22.0,25.55,2863.0,self,yes,-2.25,-1.5,-0.75,0.0,0.0,3.5500000000000007,strangers
42.0,46.0,46_42,43.6,44.0,46.3,47.369565217391305,20.0,13.0,13.0,9167.0,self,no,-3.7695652173913032,-3.3695652173913047,-1.0695652173913075,-27.369565217391305,-34.369565217391305,-34.369565217391305,strangers
46.0,42.0,46_42,35.0,35.0,34.65,33.17391304347826,33.0,32.65,33.0,9167.0,other,no,1.826086956521742,1.826086956521742,1.4760869565217405,-0.1739130434782581,-0.5239130434782595,-0.1739130434782581,strangers
42.0,46.0,46_42,21.3,23.0,23.6,26.36,25.5,25.85,25.0,2542.0,other,yes,-5.059999999999999,-3.3599999999999994,-2.759999999999998,-0.8599999999999994,-0.509999999999998,-1.3599999999999994,strangers
46.0,42.0,46_42,33.0,33.0,33.0,33.0,33.0,33.0,33.0,2542.0,self,yes,0.0,0.0,0.0,0.0,0.0,0.0,strangers
42.0,46.0,46_42,26.0,25.3,25.0,26.98507462686567,28.45,29.0,29.0,6628.0,other,yes,-0.9850746268656714,-1.6850746268656707,-1.9850746268656714,1.464925373134328,2.0149253731343286,2.0149253731343286,strangers
46.0,42.0,46_42,33.0,33.0,33.0,33.0,33.0,33.0,33.0,6628.0,self,yes,0.0,0.0,0.0,0.0,0.0,0.0,strangers
42.0,46.0,46_42,42.0,42.0,42.0,42.0,42.0,42.0,42.0,3988.0,other,yes,0.0,0.0,0.0,0.0,0.0,0.0,strangers
46.0,42.0,46_42,53.0,53.0,53.0,53.0,53.0,53.0,53.0,3988.0,self,yes,0.0,0.0,0.0,0.0,0.0,0.0,strangers
81.0,86.0,81_86,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2816.0,other,yes,0.0,0.0,0.0,0.0,0.0,0.0,strangers
86.0,81.0,81_86,87.0,87.0,87.0,87.0,87.0,87.0,87.0,2816.0,self,yes,0.0,0.0,0.0,0.0,0.0,0.0,strangers
106.0,103.0,106_103,57.0,57.0,57.0,57.0,50.6,35.0,35.0,2372.0,self,yes,0.0,0.0,0.0,-6.399999999999999,-22.0,-22.0,strangers
103.0,106.0,106_103,39.65,45.0,45.0,45.0,47.15,50.2,54.4,2372.0,other,yes,-5.350000000000001,0.0,0.0,2.1499999999999986,5.200000000000003,9.399999999999999,strangers
106.0,103.0,106_103,35.0,35.0,35.0,35.0,35.0,35.0,35.0,2726.0,other,yes,0.0,0.0,0.0,0.0,0.0,0.0,strangers
103.0,106.0,106_103,71.3,70.0,70.0,70.0,70.0,70.0,70.0,2726.0,self,yes,1.2999999999999972,0.0,0.0,0.0,0.0,0.0,strangers
106.0,103.0,106_103,42.0,42.0,42.0,42.0,42.0,42.0,42.0,3078.0,other,no,0.0,0.0,0.0,0.0,0.0,0.0,strangers
103.0,106.0,106_103,76.0,84.6,69.6,69.0,69.0,69.0,69.0,3078.0,self,no,7.0,15.599999999999994,0.5999999999999943,0.0,0.0,0.0,strangers
106.0,103.0,106_103,42.0,42.0,42.0,42.0,42.0,42.0,42.0,2068.0,self,yes,0.0,0.0,0.0,0.0,0.0,0.0,strangers
103.0,106.0,106_103,69.0,69.0,69.0,69.0,70.6,74.0,74.0,2068.0,other,yes,0.0,0.0,0.0,1.5999999999999943,5.0,5.0,strangers
106.0,103.0,106_103,42.0,42.0,42.0,42.0,42.0,42.0,42.0,2030.0,self,yes,0.0,0.0,0.0,0.0,0.0,0.0,strangers
103.0,106.0,106_103,74.0,74.0,68.1,31.45,25.75,26.0,26.0,2030.0,other,yes,42.55,42.55,36.64999999999999,-5.699999999999999,-5.449999999999999,-5.449999999999999,strangers
48.0,46.0,48_46,14.0,14.0,14.0,14.0,14.0,14.0,14.0,2452.0,self,yes,0.0,0.0,0.0,0.0,0.0,0.0,strangers
46.0,48.0,48_46,25.0,25.0,25.0,25.0,25.0,25.0,25.0,2452.0,other,yes,0.0,0.0,0.0,0.0,0.0,0.0,strangers
9.0,11.0,9_11,41.0,41.0,41.0,41.0,41.0,41.0,41.0,2393.0,self,yes,0.0,0.0,0.0,0.0,0.0,0.0,strangers
11.0,9.0,9_11,65.0,65.0,65.0,65.0,65.0,65.0,66.0,2393.0,other,yes,0.0,0.0,0.0,0.0,0.0,1.0,strangers
44.0,46.0,44_46,39.45,39.0,38.85,38.0,38.0,38.0,38.0,3165.0,other,yes,1.4500000000000028,1.0,0.8500000000000014,0.0,0.0,0.0,strangers
46.0,44.0,44_46,8.0,8.0,8.0,8.0,8.0,8.0,8.0,3165.0,self,yes,0.0,0.0,0.0,0.0,0.0,0.0,strangers
44.0,46.0,44_46,42.0,42.0,42.0,42.0,42.0,42.0,42.0,3055.0,other,yes,0.0,0.0,0.0,0.0,0.0,0.0,strangers
46.0,44.0,44_46,38.0,39.1,42.0,42.0,42.0,42.0,42.0,3055.0,self,yes,-4.0,-2.8999999999999986,0.0,0.0,0.0,0.0,strangers
44.0,46.0,44_46,54.0,54.0,54.0,54.0,54.0,54.0,54.0,2825.0,self,yes,0.0,0.0,0.0,0.0,0.0,0.0,strangers
46.0,44.0,44_46,52.0,52.0,52.0,51.92857142857143,51.95,53.0,30.55,2825.0,other,yes,0.0714285714285694,0.0714285714285694,0.0714285714285694,0.02142857142857224,1.0714285714285694,-21.37857142857143,strangers
44.0,46.0,44_46,54.0,54.0,54.0,54.0,54.0,54.0,54.0,5647.0,other,yes,0.0,0.0,0.0,0.0,0.0,0.0,strangers
46.0,44.0,44_46,52.35,53.0,22.75,14.0,14.0,14.0,14.0,5647.0,self,yes,38.35,39.0,8.75,0.0,0.0,0.0,strangers
44.0,46.0,44_46,30.0,30.0,30.0,30.0,30.0,30.0,30.0,2279.0,self,yes,0.0,0.0,0.0,0.0,0.0,0.0,strangers
46.0,44.0,44_46,25.0,25.0,25.0,25.0,25.0,25.0,25.0,2279.0,other,yes,0.0,0.0,0.0,0.0,0.0,0.0,strangers
44.0,46.0,44_46,27.0,27.0,27.0,27.0,25.15,22.2,22.0,2064.0,other,yes,0.0,0.0,0.0,-1.8500000000000014,-4.800000000000001,-5.0,strangers
46.0,44.0,44_46,24.0,24.0,24.0,24.0,24.0,24.45,25.0,2064.0,self,yes,0.0,0.0,0.0,0.0,0.4499999999999993,1.0,strangers
106.0,101.0,106_101,49.0,49.0,49.0,49.0,49.0,49.0,49.0,4668.0,self,yes,0.0,0.0,0.0,0.0,0.0,0.0,strangers
101.0,106.0,106_101,31.0,40.3,50.0,50.0,50.0,50.0,50.0,4668.0,other,yes,-19.0,-9.700000000000003,0.0,0.0,0.0,0.0,strangers
106.0,101.0,106_101,33.0,33.0,33.0,32.833333333333336,31.2,36.45,38.0,2422.0,other,yes,0.1666666666666643,0.1666666666666643,0.1666666666666643,-1.6333333333333364,3.616666666666667,5.166666666666664,strangers
101.0,106.0,106_101,53.75,85.4,85.5,85.08,86.0,84.8,84.0,2422.0,self,yes,-31.33,0.3200000000000074,0.4200000000000017,0.9200000000000017,-0.28000000000000114,-1.0799999999999983,strangers
106.0,101.0,106_101,41.0,41.0,41.85,45.92,46.0,46.0,46.0,2529.0,self,yes,-4.920000000000002,-4.920000000000002,-4.07,0.0799999999999983,0.0799999999999983,0.0799999999999983,strangers
101.0,106.0,106_101,83.9,81.85,81.0,79.44,67.4,57.5,56.0,2529.0,other,yes,4.460000000000008,2.4099999999999966,1.5600000000000023,-12.039999999999992,-21.939999999999998,-23.439999999999998,strangers
106.0,101.0,106_101,51.0,51.0,51.0,51.0,51.0,51.0,51.0,2337.0,self,yes,0.0,0.0,0.0,0.0,0.0,0.0,strangers
101.0,106.0,106_101,43.0,54.3,54.0,54.0,54.0,54.0,53.95,2337.0,other,yes,-11.0,0.29999999999999716,0.0,0.0,0.0,-0.04999999999999716,strangers
106.0,101.0,106_101,43.0,45.0,45.0,45.0,45.0,45.0,45.0,2653.0,self,yes,-2.0,0.0,0.0,0.0,0.0,0.0,strangers
101.0,106.0,106_101,25.0,40.0,43.85,44.5,45.0,44.85,45.55,2653.0,other,yes,-19.5,-4.5,-0.6499999999999986,0.5,0.3500000000000014,1.0499999999999972,strangers
107.0,104.0,107_104,70.0,70.0,70.0,68.08,65.25,65.0,65.0,2516.0,other,yes,1.9200000000000017,1.9200000000000017,1.9200000000000017,-2.8299999999999983,-3.0799999999999983,-3.0799999999999983,strangers
104.0,107.0,107_104,97.0,97.0,97.0,97.0,97.0,97.0,97.0,2516.0,self,yes,0.0,0.0,0.0,0.0,0.0,0.0,strangers
8.0,235.0,8_235,31.85,31.0,29.35,24.0,22.9,20.0,20.0,2169.0,other,yes,7.850000000000001,7.0,5.350000000000001,-1.1000000000000014,-4.0,-4.0,friends
235.0,8.0,8_235,51.7,52.9,53.0,53.0,53.0,53.95,54.0,2169.0,self,yes,-1.2999999999999972,-0.10000000000000142,0.0,0.0,0.9500000000000028,1.0,friends
8.0,235.0,8_235,88.85,88.0,88.0,88.0,88.0,87.55,85.0,2009.0,other,yes,0.8499999999999943,0.0,0.0,0.0,-0.45000000000000284,-3.0,friends
235.0,8.0,8_235,61.0,61.0,60.8,60.7,62.0,62.0,62.0,2009.0,self,yes,0.29999999999999716,0.29999999999999716,0.09999999999999432,1.2999999999999972,1.2999999999999972,1.2999999999999972,friends
8.0,235.0,8_235,90.0,90.0,90.0,90.55,91.0,91.0,91.0,2026.0,other,yes,-0.5499999999999972,-0.5499999999999972,-0.5499999999999972,0.45000000000000284,0.45000000000000284,0.45000000000000284,friends
235.0,8.0,8_235,64.85,60.65,58.5,58.0,58.0,57.55,56.15,2026.0,self,yes,6.849999999999994,2.6499999999999986,0.5,0.0,-0.45000000000000284,-1.8500000000000014,friends
30.0,215.0,30_215,75.0,75.05,78.9,79.0,79.0,90.25,90.0,3072.0,other,yes,-4.0,-3.950000000000003,-0.09999999999999432,0.0,11.25,11.0,friends
215.0,30.0,30_215,91.0,91.0,91.0,91.0,91.0,91.0,91.0,3072.0,self,yes,0.0,0.0,0.0,0.0,0.0,0.0,friends
30.0,215.0,30_215,90.0,90.0,90.0,90.0,90.0,90.0,90.0,3485.0,other,yes,0.0,0.0,0.0,0.0,0.0,0.0,friends
215.0,30.0,30_215,91.0,91.0,91.0,91.0,91.0,91.0,91.0,3485.0,self,yes,0.0,0.0,0.0,0.0,0.0,0.0,friends
30.0,215.0,30_215,98.0,98.0,98.0,98.0,98.0,98.0,98.0,2321.0,other,yes,0.0,0.0,0.0,0.0,0.0,0.0,friends
215.0,30.0,30_215,96.0,96.0,96.0,96.0,96.0,96.0,96.0,2321.0,self,yes,0.0,0.0,0.0,0.0,0.0,0.0,friends
21.0,212.0,21_212,74.0,78.9,80.0,80.0,80.5,81.0,81.0,2128.0,self,yes,-6.0,-1.0999999999999943,0.0,0.5,1.0,1.0,friends
212.0,21.0,21_212,63.0,63.0,63.0,55.18181818181818,54.0,54.0,54.0,2128.0,other,yes,7.81818181818182,7.81818181818182,7.81818181818182,-1.1818181818181799,-1.1818181818181799,-1.1818181818181799,friends
11.0,241.0,11_241,52.8,60.4,56.95,56.3,55.5,56.0,57.8,2053.0,other,no,-3.5,4.100000000000001,0.6500000000000057,-0.7999999999999972,-0.29999999999999716,1.5,friends
241.0,11.0,11_241,64.05,65.9,67.2,74.35,75.0,75.0,75.0,2053.0,self,no,-10.299999999999997,-8.449999999999989,-7.1499999999999915,0.6500000000000057,0.6500000000000057,0.6500000000000057,friends
11.0,241.0,11_241,89.0,89.0,89.0,89.0,89.0,89.0,89.0,2420.0,other,yes,0.0,0.0,0.0,0.0,0.0,0.0,friends
241.0,11.0,11_241,67.0,67.4,67.1,64.91666666666667,57.2,50.7,50.0,2420.0,self,yes,2.0833333333333286,2.4833333333333343,2.183333333333323,-7.716666666666669,-14.216666666666669,-14.916666666666671,friends
11.0,241.0,11_241,92.0,92.0,89.65,89.0,89.0,89.0,89.0,2229.0,other,yes,3.0,3.0,0.6500000000000057,0.0,0.0,0.0,friends
241.0,11.0,11_241,38.0,38.0,39.45,49.5,52.85,53.0,53.0,2229.0,self,yes,-11.5,-11.5,-10.049999999999997,3.3500000000000014,3.5,3.5,friends
11.0,241.0,11_241,89.0,89.0,89.0,89.0,89.0,89.0,89.0,2408.0,other,yes,0.0,0.0,0.0,0.0,0.0,0.0,friends
241.0,11.0,11_241,62.55,60.6,60.0,58.25,55.0,55.0,60.05,2408.0,self,yes,4.299999999999997,2.3500000000000014,1.75,-3.25,-3.25,1.7999999999999972,friends
11.0,241.0,11_241,89.0,89.0,89.0,89.0,89.0,89.0,89.0,2370.0,self,yes,0.0,0.0,0.0,0.0,0.0,0.0,friends
241.0,11.0,11_241,26.0,26.0,26.0,26.0,26.75,27.0,27.0,2370.0,other,yes,0.0,0.0,0.0,0.75,1.0,1.0,friends
11.0,241.0,11_241,93.0,93.0,93.0,93.0,93.0,93.0,93.0,2124.0,other,yes,0.0,0.0,0.0,0.0,0.0,0.0,friends
241.0,11.0,11_241,49.05,53.6,56.75,62.59090909090909,64.0,64.0,64.05,2124.0,self,yes,-13.540909090909096,-8.990909090909092,-5.8409090909090935,1.4090909090909065,1.4090909090909065,1.4590909090909037,friends
11.0,241.0,11_241,91.0,91.0,91.0,91.0,91.0,91.0,91.0,2067.0,self,yes,0.0,0.0,0.0,0.0,0.0,0.0,friends
241.0,11.0,11_241,67.0,67.0,67.0,64.5,62.55,61.0,61.0,2067.0,other,yes,2.5,2.5,2.5,-1.9500000000000028,-3.5,-3.5,friends
11.0,241.0,11_241,91.0,91.0,91.0,91.0,91.0,91.0,91.0,2286.0,other,yes,0.0,0.0,0.0,0.0,0.0,0.0,friends
241.0,11.0,11_241,61.0,61.0,61.0,61.0,60.45,60.0,60.0,2286.0,self,yes,0.0,0.0,0.0,-0.5499999999999972,-1.0,-1.0,friends
86.0,251.0,86_251,82.0,79.95,76.95,72.58823529411765,72.0,72.0,72.0,3372.0,self,yes,9.411764705882348,7.361764705882351,4.361764705882351,-0.5882352941176521,-0.5882352941176521,-0.5882352941176521,friends
251.0,86.0,86_251,100.0,100.0,100.0,100.0,100.0,100.0,100.0,3372.0,other,yes,0.0,0.0,0.0,0.0,0.0,0.0,friends
86.0,251.0,86_251,90.0,90.0,90.0,90.0,90.0,90.0,90.0,2014.0,self,yes,0.0,0.0,0.0,0.0,0.0,0.0,friends
251.0,86.0,86_251,100.0,100.0,100.0,98.28571428571429,45.25,47.65,55.5,2014.0,other,yes,1.7142857142857082,1.7142857142857082,1.7142857142857082,-53.03571428571429,-50.63571428571429,-42.78571428571429,friends
44.0,252.0,44_252,53.0,53.0,53.0,53.0,53.0,53.0,53.0,2538.0,other,yes,0.0,0.0,0.0,0.0,0.0,0.0,friends
252.0,44.0,44_252,48.0,48.0,48.0,48.0,48.0,48.0,47.45,2538.0,self,yes,0.0,0.0,0.0,0.0,0.0,-0.5499999999999972,friends
44.0,252.0,44_252,55.0,55.0,55.0,55.0,55.0,55.0,55.0,2449.0,other,yes,0.0,0.0,0.0,0.0,0.0,0.0,friends
252.0,44.0,44_252,60.8,61.0,58.9,53.0,53.0,54.85,57.45,2449.0,self,yes,7.799999999999997,8.0,5.899999999999999,0.0,1.8500000000000014,4.450000000000003,friends
44.0,252.0,44_252,60.0,60.0,60.0,60.0,60.0,60.9,61.0,2548.0,other,yes,0.0,0.0,0.0,0.0,0.8999999999999986,1.0,friends
252.0,44.0,44_252,74.0,74.0,74.0,74.0,74.0,74.0,74.0,2548.0,self,yes,0.0,0.0,0.0,0.0,0.0,0.0,friends
44.0,252.0,44_252,61.0,61.0,61.0,61.0,61.0,61.0,61.0,2747.0,other,yes,0.0,0.0,0.0,0.0,0.0,0.0,friends
252.0,44.0,44_252,71.4,64.0,68.8,69.78571428571429,68.35,68.0,68.0,2747.0,self,yes,1.6142857142857139,-5.785714285714292,-0.9857142857142946,-1.4357142857142975,-1.7857142857142918,-1.7857142857142918,friends
44.0,252.0,44_252,61.0,61.0,61.0,61.0,61.0,61.0,38.25,4528.0,other,yes,0.0,0.0,0.0,0.0,0.0,-22.75,friends
252.0,44.0,44_252,59.0,59.0,59.0,50.75555555555555,25.9,30.0,31.0,4528.0,self,yes,8.244444444444447,8.244444444444447,8.244444444444447,-24.855555555555554,-20.755555555555553,-19.755555555555553,friends
44.0,252.0,44_252,80.0,80.0,80.0,80.0,80.0,81.0,81.0,3202.0,other,yes,0.0,0.0,0.0,0.0,1.0,1.0,friends
252.0,44.0,44_252,44.0,42.21052631578947,42.0,42.0,42.4,44.85,44.75,3202.0,self,yes,2.0,0.21052631578947256,0.0,0.3999999999999986,2.8500000000000014,2.75,friends
44.0,252.0,44_252,80.0,80.0,80.0,80.14285714285714,81.0,81.0,81.0,2063.0,self,yes,-0.1428571428571388,-0.1428571428571388,-0.1428571428571388,0.8571428571428612,0.8571428571428612,0.8571428571428612,friends
252.0,44.0,44_252,42.0,42.0,42.0,42.666666666666664,45.0,44.45,43.0,2063.0,other,yes,-0.6666666666666643,-0.6666666666666643,-0.6666666666666643,2.3333333333333357,1.7833333333333385,0.3333333333333357,friends
44.0,252.0,44_252,81.0,81.0,81.0,81.2,82.0,82.0,82.0,2965.0,other,yes,-0.20000000000000284,-0.20000000000000284,-0.20000000000000284,0.7999999999999972,0.7999999999999972,0.7999999999999972,friends
252.0,44.0,44_252,46.5,48.45,49.15,46.13333333333333,43.0,42.8,39.05,2965.0,self,yes,0.36666666666666714,2.31666666666667,3.0166666666666657,-3.133333333333333,-3.3333333333333357,-7.083333333333336,friends
246.0,44.0,44_246,26.0,26.0,23.8,18.666666666666668,18.0,18.8,19.0,2165.0,other,yes,7.333333333333332,7.333333333333332,5.133333333333333,-0.6666666666666679,0.13333333333333286,0.33333333333333215,friends
44.0,246.0,44_246,58.0,58.0,58.0,58.0,58.0,58.0,58.0,2165.0,self,yes,0.0,0.0,0.0,0.0,0.0,0.0,friends
246.0,44.0,44_246,71.25,73.0,73.0,74.73913043478261,78.80952380952381,61.63157894736842,65.0,2388.0,other,yes,-3.4891304347826093,-1.7391304347826093,-1.7391304347826093,4.070393374741201,-13.107551487414192,-9.73913043478261,friends
44.0,246.0,44_246,64.0,64.0,64.0,64.0,64.0,64.1,69.8,2388.0,self,yes,0.0,0.0,0.0,0.0,0.09999999999999432,5.799999999999997,friends
246.0,44.0,44_246,64.2,64.0,64.0,39.76190476190476,34.0,34.0,38.1,2065.0,other,yes,24.438095238095244,24.23809523809524,24.23809523809524,-5.761904761904759,-5.761904761904759,-1.6619047619047578,friends
44.0,246.0,44_246,70.0,70.0,70.0,70.0,70.0,70.0,70.0,2065.0,self,yes,0.0,0.0,0.0,0.0,0.0,0.0,friends
246.0,44.0,44_246,32.0,30.7,53.25,55.90909090909091,47.3,47.0,29.25,2215.0,other,yes,-23.909090909090907,-25.209090909090907,-2.6590909090909065,-8.60909090909091,-8.909090909090907,-26.659090909090907,friends
44.0,246.0,44_246,82.0,82.0,82.0,82.0,82.0,82.0,82.0,2215.0,self,yes,0.0,0.0,0.0,0.0,0.0,0.0,friends
246.0,44.0,44_246,97.0,97.0,97.0,97.0,97.0,97.0,87.35,2400.0,self,yes,0.0,0.0,0.0,0.0,0.0,-9.650000000000006,friends
44.0,246.0,44_246,82.0,82.0,82.0,82.0,82.0,82.0,82.0,2400.0,other,yes,0.0,0.0,0.0,0.0,0.0,0.0,friends
5.0,228.0,5_228,52.0,52.0,46.473684210526315,45.0,52.578947368421055,54.0,54.0,3300.0,other,yes,7.0,7.0,1.473684210526315,7.578947368421055,9.0,9.0,friends
228.0,5.0,5_228,66.65,69.0,68.6842105263158,61.28125,65.0,56.31578947368421,60.8421052631579,3300.0,self,yes,5.368750000000006,7.71875,7.402960526315795,3.71875,-4.965460526315788,-0.43914473684210265,friends
5.0,228.0,5_228,86.0,86.0,86.0,88.90322580645162,90.0,90.0,89.1,3157.0,other,yes,-2.9032258064516157,-2.9032258064516157,-2.9032258064516157,1.0967741935483843,1.0967741935483843,0.19677419354837866,friends
228.0,5.0,5_228,93.0,92.4,92.0,90.90322580645162,82.4,84.85,85.0,3157.0,self,yes,2.0967741935483843,1.49677419354839,1.0967741935483843,-8.50322580645161,-6.053225806451621,-5.903225806451616,friends
44.0,253.0,44_253,33.0,33.0,33.0,35.6875,37.3,38.0,38.0,4852.0,other,yes,-2.6875,-2.6875,-2.6875,1.6124999999999972,2.3125,2.3125,friends
253.0,44.0,44_253,51.1,59.6,60.0,60.854166666666664,61.0,61.0,61.0,4852.0,self,yes,-9.754166666666663,-1.2541666666666629,-0.8541666666666643,0.1458333333333357,0.1458333333333357,0.1458333333333357,friends
44.0,253.0,44_253,36.0,36.0,37.6,38.0,38.0,38.0,38.0,2360.0,other,yes,-2.0,-2.0,-0.3999999999999986,0.0,0.0,0.0,friends
253.0,44.0,44_253,61.0,61.0,61.0,61.0,61.0,61.0,61.15,2360.0,self,yes,0.0,0.0,0.0,0.0,0.0,0.14999999999999858,friends
44.0,253.0,44_253,39.8,40.0,40.0,40.0,40.0,40.0,40.0,2106.0,self,yes,-0.20000000000000284,0.0,0.0,0.0,0.0,0.0,friends
253.0,44.0,44_253,61.0,61.0,61.0,61.0,61.45,61.0,61.0,2106.0,other,yes,0.0,0.0,0.0,0.45000000000000284,0.0,0.0,friends
44.0,253.0,44_253,63.0,63.0,63.0,63.0,63.0,63.0,63.0,2271.0,other,yes,0.0,0.0,0.0,0.0,0.0,0.0,friends
253.0,44.0,44_253,73.0,73.0,73.0,73.0,73.0,73.0,73.0,2271.0,self,yes,0.0,0.0,0.0,0.0,0.0,0.0,friends
44.0,253.0,44_253,63.0,63.0,63.0,65.15384615384616,67.0,67.0,67.0,2567.0,other,yes,-2.1538461538461604,-2.1538461538461604,-2.1538461538461604,1.8461538461538396,1.8461538461538396,1.8461538461538396,friends
253.0,44.0,44_253,73.0,73.0,73.0,73.0,73.0,72.25,74.9,2567.0,self,yes,0.0,0.0,0.0,0.0,-0.75,1.9000000000000057,friends
44.0,253.0,44_253,67.0,67.0,67.0,67.0,67.0,67.0,67.0,2069.0,other,yes,0.0,0.0,0.0,0.0,0.0,0.0,friends
253.0,44.0,44_253,73.0,72.95,75.0,74.25,74.0,74.0,74.0,2069.0,self,yes,-1.25,-1.2999999999999972,0.75,-0.25,-0.25,-0.25,friends
44.0,253.0,44_253,67.0,67.0,67.0,67.0,67.0,67.0,67.0,2315.0,other,yes,0.0,0.0,0.0,0.0,0.0,0.0,friends
253.0,44.0,44_253,74.0,74.0,74.0,74.0,74.0,74.0,74.0,2315.0,self,yes,0.0,0.0,0.0,0.0,0.0,0.0,friends
44.0,253.0,44_253,67.0,67.0,67.0,66.63829787234043,60.0,60.0,60.55,4780.0,self,yes,0.36170212765956933,0.36170212765956933,0.36170212765956933,-6.638297872340431,-6.638297872340431,-6.0882978723404335,friends
253.0,44.0,44_253,74.0,74.0,74.0,74.0,74.0,74.0,74.0,4780.0,other,yes,0.0,0.0,0.0,0.0,0.0,0.0,friends
44.0,253.0,44_253,71.0,71.0,71.0,71.0,71.7,72.0,72.0,2605.0,other,yes,0.0,0.0,0.0,0.7000000000000028,1.0,1.0,friends
253.0,44.0,44_253,74.0,74.0,74.0,74.0,74.0,74.0,74.0,2605.0,self,yes,0.0,0.0,0.0,0.0,0.0,0.0,friends
44.0,253.0,44_253,73.0,73.35,74.0,74.0,74.0,74.0,74.0,2050.0,other,yes,-1.0,-0.6500000000000057,0.0,0.0,0.0,0.0,friends
253.0,44.0,44_253,74.0,74.0,74.0,74.0,74.0,74.0,74.0,2050.0,self,yes,0.0,0.0,0.0,0.0,0.0,0.0,friends
44.0,253.0,44_253,74.0,74.0,74.0,74.0,74.0,74.0,74.0,3620.0,other,yes,0.0,0.0,0.0,0.0,0.0,0.0,friends
253.0,44.0,44_253,74.0,74.0,74.0,74.0,74.0,74.8,78.0,3620.0,self,yes,0.0,0.0,0.0,0.0,0.7999999999999972,4.0,friends
44.0,253.0,44_253,76.0,76.0,76.0,76.0,76.0,76.0,76.0,2343.0,other,yes,0.0,0.0,0.0,0.0,0.0,0.0,friends
253.0,44.0,44_253,78.0,78.0,78.0,78.0,78.0,78.0,78.0,2343.0,self,yes,0.0,0.0,0.0,0.0,0.0,0.0,friends
44.0,253.0,44_253,76.0,77.55,83.0,83.0,83.0,83.0,83.0,2239.0,self,yes,-7.0,-5.450000000000003,0.0,0.0,0.0,0.0,friends
253.0,44.0,44_253,78.0,78.0,78.0,78.0,78.0,78.0,78.0,2239.0,other,yes,0.0,0.0,0.0,0.0,0.0,0.0,friends
44.0,253.0,44_253,83.0,83.0,83.0,83.0,83.0,83.0,83.0,2140.0,self,yes,0.0,0.0,0.0,0.0,0.0,0.0,friends
253.0,44.0,44_253,78.0,78.0,78.0,78.0,78.0,78.0,78.0,2140.0,other,yes,0.0,0.0,0.0,0.0,0.0,0.0,friends
44.0,253.0,44_253,83.0,83.0,83.0,83.0,83.0,83.0,83.0,3005.0,self,yes,0.0,0.0,0.0,0.0,0.0,0.0,friends
253.0,44.0,44_253,78.0,78.0,78.0,78.0,78.0,78.0,78.0,3005.0,other,yes,0.0,0.0,0.0,0.0,0.0,0.0,friends
44.0,253.0,44_253,83.0,83.0,83.0,83.0,83.0,83.0,83.0,4567.0,other,yes,0.0,0.0,0.0,0.0,0.0,0.0,friends
253.0,44.0,44_253,78.0,78.0,78.0,78.0,78.0,78.0,78.0,4567.0,self,yes,0.0,0.0,0.0,0.0,0.0,0.0,friends
240.0,11.0,11_240,93.6,94.0,94.1,95.0,95.0,95.0,95.9,2035.0,other,yes,-1.4000000000000057,-1.0,-0.9000000000000057,0.0,0.0,0.9000000000000057,friends
11.0,240.0,11_240,86.0,86.0,86.0,86.0,86.0,86.0,86.0,2035.0,self,yes,0.0,0.0,0.0,0.0,0.0,0.0,friends
240.0,11.0,11_240,88.65,88.0,87.25,81.71428571428571,87.35,85.85,87.7,7773.0,self,yes,6.9357142857142975,6.285714285714292,5.535714285714292,5.635714285714286,4.135714285714286,5.985714285714295,friends
11.0,240.0,11_240,95.0,95.0,95.0,95.0,91.25,79.0,79.9,7773.0,other,yes,0.0,0.0,0.0,-3.75,-16.0,-15.099999999999994,friends
240.0,11.0,11_240,91.05,90.75,87.0,86.4,89.1,93.0,93.95,2497.0,self,yes,4.6499999999999915,4.349999999999994,0.5999999999999943,2.6999999999999886,6.599999999999994,7.549999999999997,friends
11.0,240.0,11_240,80.0,80.0,80.0,80.0,80.0,80.0,83.35,2497.0,other,yes,0.0,0.0,0.0,0.0,0.0,3.3499999999999943,friends
240.0,11.0,11_240,83.15,82.0,82.0,82.0,82.0,82.0,81.35,2180.0,self,yes,1.1500000000000057,0.0,0.0,0.0,0.0,-0.6500000000000057,friends
11.0,240.0,11_240,79.0,79.0,79.0,79.0,79.0,79.0,79.0,2180.0,other,yes,0.0,0.0,0.0,0.0,0.0,0.0,friends
