subID,partnerID,dyad,connection_3_before,connection_2_before,connection_1_before,connection_long_gap,connection_1_after,connection_2_after,connection_3_after,gap_length,change_in_connection_3_before,change_in_connection_2_before,change_in_connection_1_before,change_in_connection_1_after,change_in_connection_2_after,change_in_connection_3_after,condition
44,252,44_252,80.0,80.0,80.0,80.14285714285714,81.0,81.0,81.0,2063.0,-0.1428571428571388,-0.1428571428571388,-0.1428571428571388,0.8571428571428612,0.8571428571428612,0.8571428571428612,friends
252,44,44_252,42.0,42.0,42.0,42.666666666666664,45.0,44.45,43.0,2063.0,-0.6666666666666643,-0.6666666666666643,-0.6666666666666643,2.3333333333333357,1.7833333333333385,0.3333333333333357,friends
44,252,44_252,81.0,81.0,81.0,81.2,82.0,82.0,82.0,2965.0,-0.20000000000000284,-0.20000000000000284,-0.20000000000000284,0.7999999999999972,0.7999999999999972,0.7999999999999972,friends
252,44,44_252,46.5,48.45,49.15,46.13333333333333,43.0,42.8,39.05,2965.0,0.36666666666666714,2.31666666666667,3.0166666666666657,-3.133333333333333,-3.3333333333333357,-7.083333333333336,friends
44,246,44_246,58.0,58.0,58.0,58.0,58.0,58.0,58.0,2165.0,0.0,0.0,0.0,0.0,0.0,0.0,friends
246,44,44_246,26.0,26.0,23.8,18.666666666666668,18.0,18.8,19.0,2165.0,7.333333333333332,7.333333333333332,5.133333333333333,-0.6666666666666679,0.13333333333333286,0.33333333333333215,friends
44,246,44_246,64.0,64.0,64.0,64.0,64.0,64.1,69.8,2388.0,0.0,0.0,0.0,0.0,0.09999999999999432,5.799999999999997,friends
246,44,44_246,71.25,73.0,73.0,74.73913043478261,78.80952380952381,61.63157894736842,65.0,2388.0,-3.4891304347826093,-1.7391304347826093,-1.7391304347826093,4.070393374741201,-13.107551487414192,-9.73913043478261,friends
44,246,44_246,70.0,70.0,70.0,70.0,70.0,70.0,70.0,2065.0,0.0,0.0,0.0,0.0,0.0,0.0,friends
246,44,44_246,64.2,64.0,64.0,39.76190476190476,34.0,34.0,38.1,2065.0,24.438095238095244,24.23809523809524,24.23809523809524,-5.761904761904759,-5.761904761904759,-1.6619047619047578,friends
44,246,44_246,82.0,82.0,82.0,82.0,82.0,82.0,82.0,2215.0,0.0,0.0,0.0,0.0,0.0,0.0,friends
246,44,44_246,32.0,30.7,53.25,55.90909090909091,47.3,47.0,29.25,2215.0,-23.909090909090907,-25.209090909090907,-2.6590909090909065,-8.60909090909091,-8.909090909090907,-26.659090909090907,friends
44,246,44_246,82.0,82.0,82.0,82.0,82.0,82.0,82.0,2400.0,0.0,0.0,0.0,0.0,0.0,0.0,friends
246,44,44_246,97.0,97.0,97.0,97.0,97.0,97.0,87.35,2400.0,0.0,0.0,0.0,0.0,0.0,-9.650000000000006,friends
5,228,5_228,52.0,52.0,46.473684210526315,45.0,52.578947368421055,54.0,54.0,3300.0,7.0,7.0,1.473684210526315,7.578947368421055,9.0,9.0,friends
228,5,5_228,66.65,69.0,68.6842105263158,61.28125,65.0,56.31578947368421,60.8421052631579,3300.0,5.368750000000006,7.71875,7.402960526315795,3.71875,-4.965460526315788,-0.43914473684210265,friends
5,228,5_228,86.0,86.0,86.0,88.90322580645162,90.0,90.0,89.1,3157.0,-2.9032258064516157,-2.9032258064516157,-2.9032258064516157,1.0967741935483843,1.0967741935483843,0.19677419354837866,friends
228,5,5_228,93.0,92.4,92.0,90.90322580645162,82.4,84.85,85.0,3157.0,2.0967741935483843,1.49677419354839,1.0967741935483843,-8.50322580645161,-6.053225806451621,-5.903225806451616,friends
44,253,44_253,33.0,33.0,33.0,35.6875,37.3,38.0,38.0,4852.0,-2.6875,-2.6875,-2.6875,1.6124999999999972,2.3125,2.3125,friends
253,44,44_253,51.1,59.6,60.0,60.854166666666664,61.0,61.0,61.0,4852.0,-9.754166666666663,-1.2541666666666629,-0.8541666666666643,0.1458333333333357,0.1458333333333357,0.1458333333333357,friends
44,253,44_253,36.0,36.0,37.6,38.0,38.0,38.0,38.0,2360.0,-2.0,-2.0,-0.3999999999999986,0.0,0.0,0.0,friends
253,44,44_253,61.0,61.0,61.0,61.0,61.0,61.0,61.15,2360.0,0.0,0.0,0.0,0.0,0.0,0.14999999999999858,friends
44,253,44_253,39.8,40.0,40.0,40.0,40.0,40.0,40.0,2106.0,-0.20000000000000284,0.0,0.0,0.0,0.0,0.0,friends
253,44,44_253,61.0,61.0,61.0,61.0,61.45,61.0,61.0,2106.0,0.0,0.0,0.0,0.45000000000000284,0.0,0.0,friends
44,253,44_253,63.0,63.0,63.0,63.0,63.0,63.0,63.0,2271.0,0.0,0.0,0.0,0.0,0.0,0.0,friends
253,44,44_253,73.0,73.0,73.0,73.0,73.0,73.0,73.0,2271.0,0.0,0.0,0.0,0.0,0.0,0.0,friends
44,253,44_253,63.0,63.0,63.0,65.15384615384616,67.0,67.0,67.0,2567.0,-2.1538461538461604,-2.1538461538461604,-2.1538461538461604,1.8461538461538396,1.8461538461538396,1.8461538461538396,friends
253,44,44_253,73.0,73.0,73.0,73.0,73.0,72.25,74.9,2567.0,0.0,0.0,0.0,0.0,-0.75,1.9000000000000057,friends
44,253,44_253,67.0,67.0,67.0,67.0,67.0,67.0,67.0,2069.0,0.0,0.0,0.0,0.0,0.0,0.0,friends
253,44,44_253,73.0,72.95,75.0,74.25,74.0,74.0,74.0,2069.0,-1.25,-1.2999999999999972,0.75,-0.25,-0.25,-0.25,friends
44,253,44_253,67.0,67.0,67.0,67.0,67.0,67.0,67.0,2315.0,0.0,0.0,0.0,0.0,0.0,0.0,friends
253,44,44_253,74.0,74.0,74.0,74.0,74.0,74.0,74.0,2315.0,0.0,0.0,0.0,0.0,0.0,0.0,friends
44,253,44_253,67.0,67.0,67.0,66.63829787234043,60.0,60.0,60.55,4780.0,0.36170212765956933,0.36170212765956933,0.36170212765956933,-6.638297872340431,-6.638297872340431,-6.0882978723404335,friends
253,44,44_253,74.0,74.0,74.0,74.0,74.0,74.0,74.0,4780.0,0.0,0.0,0.0,0.0,0.0,0.0,friends
44,253,44_253,71.0,71.0,71.0,71.0,71.7,72.0,72.0,2605.0,0.0,0.0,0.0,0.7000000000000028,1.0,1.0,friends
253,44,44_253,74.0,74.0,74.0,74.0,74.0,74.0,74.0,2605.0,0.0,0.0,0.0,0.0,0.0,0.0,friends
44,253,44_253,73.0,73.35,74.0,74.0,74.0,74.0,74.0,2050.0,-1.0,-0.6500000000000057,0.0,0.0,0.0,0.0,friends
253,44,44_253,74.0,74.0,74.0,74.0,74.0,74.0,74.0,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,friends
44,253,44_253,74.0,74.0,74.0,74.0,74.0,74.0,74.0,3620.0,0.0,0.0,0.0,0.0,0.0,0.0,friends
253,44,44_253,74.0,74.0,74.0,74.0,74.0,74.8,78.0,3620.0,0.0,0.0,0.0,0.0,0.7999999999999972,4.0,friends
44,253,44_253,76.0,76.0,76.0,76.0,76.0,76.0,76.0,2343.0,0.0,0.0,0.0,0.0,0.0,0.0,friends
253,44,44_253,78.0,78.0,78.0,78.0,78.0,78.0,78.0,2343.0,0.0,0.0,0.0,0.0,0.0,0.0,friends
44,253,44_253,76.0,77.55,83.0,83.0,83.0,83.0,83.0,2239.0,-7.0,-5.450000000000003,0.0,0.0,0.0,0.0,friends
253,44,44_253,78.0,78.0,78.0,78.0,78.0,78.0,78.0,2239.0,0.0,0.0,0.0,0.0,0.0,0.0,friends
44,253,44_253,83.0,83.0,83.0,83.0,83.0,83.0,83.0,2140.0,0.0,0.0,0.0,0.0,0.0,0.0,friends
253,44,44_253,78.0,78.0,78.0,78.0,78.0,78.0,78.0,2140.0,0.0,0.0,0.0,0.0,0.0,0.0,friends
44,253,44_253,83.0,83.0,83.0,83.0,83.0,83.0,83.0,3005.0,0.0,0.0,0.0,0.0,0.0,0.0,friends
253,44,44_253,78.0,78.0,78.0,78.0,78.0,78.0,78.0,3005.0,0.0,0.0,0.0,0.0,0.0,0.0,friends
44,253,44_253,83.0,83.0,83.0,83.0,83.0,83.0,83.0,4567.0,0.0,0.0,0.0,0.0,0.0,0.0,friends
253,44,44_253,78.0,78.0,78.0,78.0,78.0,78.0,78.0,4567.0,0.0,0.0,0.0,0.0,0.0,0.0,friends
11,240,11_240,86.0,86.0,86.0,86.0,86.0,86.0,86.0,2035.0,0.0,0.0,0.0,0.0,0.0,0.0,friends
240,11,11_240,93.6,94.0,94.1,95.0,95.0,95.0,95.9,2035.0,-1.4000000000000057,-1.0,-0.9000000000000057,0.0,0.0,0.9000000000000057,friends
11,240,11_240,95.0,95.0,95.0,95.0,91.25,79.0,79.9,7773.0,0.0,0.0,0.0,-3.75,-16.0,-15.099999999999994,friends
240,11,11_240,88.65,88.0,87.25,81.71428571428571,87.35,85.85,87.7,7773.0,6.9357142857142975,6.285714285714292,5.535714285714292,5.635714285714286,4.135714285714286,5.985714285714295,friends
11,240,11_240,80.0,80.0,80.0,80.0,80.0,80.0,83.35,2497.0,0.0,0.0,0.0,0.0,0.0,3.3499999999999943,friends
240,11,11_240,91.05,90.75,87.0,86.4,89.1,93.0,93.95,2497.0,4.6499999999999915,4.349999999999994,0.5999999999999943,2.6999999999999886,6.599999999999994,7.549999999999997,friends
11,240,11_240,79.0,79.0,79.0,79.0,79.0,79.0,79.0,2180.0,0.0,0.0,0.0,0.0,0.0,0.0,friends
240,11,11_240,83.15,82.0,82.0,82.0,82.0,82.0,81.35,2180.0,1.1500000000000057,0.0,0.0,0.0,0.0,-0.6500000000000057,friends
11,240,11_240,80.0,80.0,80.0,80.0,80.0,80.0,80.0,2354.0,0.0,0.0,0.0,0.0,0.0,0.0,friends
240,11,11_240,91.15,91.0,91.0,89.25,89.0,89.0,89.0,2354.0,1.9000000000000057,1.75,1.75,-0.25,-0.25,-0.25,friends
101,204,101_204,76.0,78.0,79.0,77.42105263157895,76.2,77.0,77.0,3829.0,-1.4210526315789451,0.5789473684210549,1.5789473684210549,-1.2210526315789423,-0.4210526315789451,-0.4210526315789451,friends
204,101,101_204,13.15,25.65,41.85,43.0,43.0,43.0,43.0,3829.0,-29.85,-17.35,-1.1499999999999986,0.0,0.0,0.0,friends
101,204,101_204,91.05,91.0,90.85,83.47619047619048,81.0,81.0,81.0,2164.0,7.5738095238095156,7.523809523809518,7.373809523809513,-2.4761904761904816,-2.4761904761904816,-2.4761904761904816,friends
204,101,101_204,69.0,69.0,69.0,69.0,69.0,69.0,70.0,2164.0,0.0,0.0,0.0,0.0,0.0,1.0,friends
21,213,21_213,66.0,66.65,70.0,70.0,72.55,73.0,73.0,2603.0,-4.0,-3.3499999999999943,0.0,2.549999999999997,3.0,3.0,friends
213,21,21_213,50.0,53.75,68.95,69.0,69.0,69.0,69.0,2603.0,-19.0,-15.25,-0.04999999999999716,0.0,0.0,0.0,friends
29,238,29_238,75.45,77.0,77.0,77.0,77.0,77.0,77.0,2921.0,-1.5499999999999972,0.0,0.0,0.0,0.0,0.0,friends
238,29,29_238,52.8,57.0,57.0,57.0,57.0,57.0,57.0,2921.0,-4.200000000000003,0.0,0.0,0.0,0.0,0.0,friends
29,238,29_238,77.0,80.05,81.0,80.69565217391305,80.0,80.0,80.0,2315.0,-3.6956521739130466,-0.6456521739130494,0.30434782608695343,-0.6956521739130466,-0.6956521739130466,-0.6956521739130466,friends
238,29,29_238,57.0,57.0,57.0,60.69565217391305,68.0,68.0,68.0,2315.0,-3.6956521739130466,-3.6956521739130466,-3.6956521739130466,7.304347826086953,7.304347826086953,7.304347826086953,friends
29,238,29_238,83.0,83.75,85.0,85.0,85.0,85.0,85.0,2414.0,-2.0,-1.25,0.0,0.0,0.0,0.0,friends
238,29,29_238,80.0,80.0,80.0,80.0,80.0,80.0,80.0,2414.0,0.0,0.0,0.0,0.0,0.0,0.0,friends
25,208,25_208,72.0,72.0,72.95,84.92,85.0,85.0,85.0,2445.0,-12.920000000000002,-12.920000000000002,-11.969999999999999,0.0799999999999983,0.0799999999999983,0.0799999999999983,friends
208,25,25_208,84.0,84.0,84.0,84.0,84.0,84.0,84.0,2445.0,0.0,0.0,0.0,0.0,0.0,0.0,friends
25,208,25_208,58.75,73.0,73.0,73.0,73.0,73.0,73.0,2031.0,-14.25,0.0,0.0,0.0,0.0,0.0,friends
208,25,25_208,79.0,79.0,79.0,79.0,79.0,79.0,79.0,2031.0,0.0,0.0,0.0,0.0,0.0,0.0,friends
25,209,25_209,90.0,90.0,90.0,90.0,90.0,90.0,90.0,2956.0,0.0,0.0,0.0,0.0,0.0,0.0,friends
209,25,25_209,80.0,80.0,80.0,80.0,80.0,80.0,79.3,2956.0,0.0,0.0,0.0,0.0,0.0,-0.7000000000000028,friends
25,209,25_209,90.0,90.0,90.0,90.0,90.0,90.0,90.0,3706.0,0.0,0.0,0.0,0.0,0.0,0.0,friends
209,25,25_209,81.0,81.0,81.0,80.8108108108108,80.95,80.0,80.0,3706.0,0.18918918918919303,0.18918918918919303,0.18918918918919303,0.13918918918919587,-0.810810810810807,-0.810810810810807,friends
107,234,107_234,85.0,85.0,86.15,89.0,89.0,89.85,91.45,2472.0,-4.0,-4.0,-2.8499999999999943,0.0,0.8499999999999943,2.450000000000003,friends
234,107,107_234,59.0,59.0,58.9,54.5,50.05,37.9,33.0,2472.0,4.5,4.5,4.399999999999999,-4.450000000000003,-16.6,-21.5,friends
107,234,107_234,96.0,96.0,96.0,96.0,96.0,96.0,97.2,2248.0,0.0,0.0,0.0,0.0,0.0,1.2000000000000028,friends
234,107,107_234,26.0,26.0,26.0,34.45454545454545,71.45,73.0,73.0,2248.0,-8.454545454545453,-8.454545454545453,-8.454545454545453,36.99545454545455,38.54545454545455,38.54545454545455,friends
107,234,107_234,96.0,96.0,96.0,96.39473684210526,99.0,99.0,99.0,3862.0,-0.39473684210526017,-0.39473684210526017,-0.39473684210526017,2.60526315789474,2.60526315789474,2.60526315789474,friends
234,107,107_234,26.0,33.55,70.85,73.0,73.0,73.0,73.0,3862.0,-47.0,-39.45,-2.1500000000000057,0.0,0.0,0.0,friends
107,234,107_234,89.75,90.5,91.9,93.0,93.0,93.7,95.2,2182.0,-3.25,-2.5,-1.0999999999999943,0.0,0.7000000000000028,2.200000000000003,friends
234,107,107_234,54.0,54.0,54.0,54.0,54.0,54.0,54.0,2182.0,0.0,0.0,0.0,0.0,0.0,0.0,friends
107,234,107_234,94.0,94.0,94.0,97.90322580645162,99.75,99.0,97.95,3139.0,-3.9032258064516157,-3.9032258064516157,-3.9032258064516157,1.8467741935483843,1.0967741935483843,0.04677419354838719,friends
234,107,107_234,68.5,73.0,73.0,73.0,73.0,73.0,73.0,3139.0,-4.5,0.0,0.0,0.0,0.0,0.0,friends
107,234,107_234,89.6,89.0,90.75,90.37931034482759,93.2,98.55,99.5,2951.0,-0.7793103448275929,-1.3793103448275872,0.3706896551724128,2.8206896551724157,8.17068965517241,9.120689655172413,friends
234,107,107_234,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2951.0,0.0,0.0,0.0,0.0,0.0,0.0,friends
4,258,4_258,52.5,57.6,59.15,61.31818181818182,75.15,82.0,82.85,2159.0,-8.81818181818182,-3.7181818181818187,-2.1681818181818215,13.831818181818186,20.68181818181818,21.531818181818174,friends
258,4,4_258,67.0,67.0,67.45,75.95454545454545,76.0,76.0,76.0,2159.0,-8.954545454545453,-8.954545454545453,-8.50454545454545,0.045454545454546746,0.045454545454546746,0.045454545454546746,friends
4,265,4_265,91.0,92.4,94.6,95.64285714285714,89.05,82.45,75.1,2858.0,-4.642857142857139,-3.242857142857133,-1.0428571428571445,-6.592857142857142,-13.192857142857136,-20.542857142857144,friends
265,4,4_265,61.0,61.0,61.0,61.0,61.0,61.0,61.0,2858.0,0.0,0.0,0.0,0.0,0.0,0.0,friends
4,265,4_265,99.0,99.6,96.3,93.45454545454545,91.0,95.65,96.0,2256.0,5.545454545454547,6.145454545454541,2.845454545454544,-2.4545454545454533,2.1954545454545524,2.5454545454545467,friends
265,4,4_265,63.0,63.0,63.0,63.0,67.85,69.0,69.0,2256.0,0.0,0.0,0.0,4.849999999999994,6.0,6.0,friends
4,265,4_265,23.9,31.8,37.5,43.12,47.75,54.4,55.8,2462.0,-19.22,-11.319999999999997,-5.619999999999997,4.630000000000003,11.280000000000001,12.68,friends
265,4,4_265,56.0,56.0,56.0,56.0,56.35,57.0,57.0,2462.0,0.0,0.0,0.0,0.3500000000000014,1.0,1.0,friends
8,243,8_243,27.25,42.0,37.5,35.11538461538461,42.6,41.75,35.0,2533.0,-7.865384615384613,6.884615384615387,2.384615384615387,7.484615384615388,6.634615384615387,-0.1153846153846132,friends
243,8,8_243,50.0,50.0,50.35,48.42307692307692,48.0,48.0,48.65,2533.0,1.5769230769230802,1.5769230769230802,1.9269230769230816,-0.4230769230769198,-0.4230769230769198,0.22692307692307878,friends
8,243,8_243,35.0,35.0,35.0,21.28,28.05,31.3,42.25,2516.0,13.719999999999999,13.719999999999999,13.719999999999999,6.77,10.02,20.97,friends
243,8,8_243,51.0,51.0,51.0,51.0,51.65,53.0,53.0,2516.0,0.0,0.0,0.0,0.6499999999999986,2.0,2.0,friends
8,243,8_243,71.0,67.3,58.1,87.1086956521739,51.1,18.05,33.15,4623.0,-16.108695652173907,-19.80869565217391,-29.008695652173905,-36.008695652173905,-69.05869565217391,-53.95869565217391,friends
243,8,8_243,54.0,54.0,55.75,61.19565217391305,64.55,65.0,65.0,4623.0,-7.195652173913047,-7.195652173913047,-5.445652173913047,3.3543478260869506,3.8043478260869534,3.8043478260869534,friends
8,243,8_243,91.0,93.35,94.0,79.76190476190476,0.0,27.5,40.9,2157.0,11.23809523809524,13.588095238095235,14.23809523809524,-79.76190476190476,-52.26190476190476,-38.86190476190476,friends
243,8,8_243,98.0,98.0,98.0,98.0,98.0,98.0,98.0,2157.0,0.0,0.0,0.0,0.0,0.0,0.0,friends
8,243,8_243,65.0,71.9,81.6,85.77083333333333,89.2,90.0,58.75,4758.0,-20.77083333333333,-13.870833333333323,-4.170833333333334,3.4291666666666742,4.229166666666671,-27.02083333333333,friends
243,8,8_243,99.0,99.0,99.0,99.22916666666667,100.0,100.0,100.0,4758.0,-0.2291666666666714,-0.2291666666666714,-0.2291666666666714,0.7708333333333286,0.7708333333333286,0.7708333333333286,friends
8,243,8_243,82.0,84.73684210526316,90.21052631578948,89.58620689655173,59.8,59.35,42.0,2919.0,-7.5862068965517295,-4.849364791288565,0.6243194192377501,-29.786206896551732,-30.236206896551728,-47.58620689655173,friends
243,8,8_243,99.0,99.0,99.9,100.0,100.0,99.25,99.0,2919.0,-1.0,-1.0,-0.09999999999999432,0.0,-0.75,-1.0,friends
8,243,8_243,65.0,65.55,66.0,62.85,54.4,58.0,58.0,2036.0,2.1499999999999986,2.6999999999999957,3.1499999999999986,-8.450000000000003,-4.850000000000001,-4.850000000000001,friends
243,8,8_243,99.0,99.0,99.0,99.0,99.0,99.0,99.0,2036.0,0.0,0.0,0.0,0.0,0.0,0.0,friends
8,243,8_243,83.8,83.0,83.0,83.0,83.0,83.0,83.0,2171.0,0.7999999999999972,0.0,0.0,0.0,0.0,0.0,friends
243,8,8_243,99.0,99.0,99.0,99.0,99.0,99.0,99.0,2171.0,0.0,0.0,0.0,0.0,0.0,0.0,friends
86,227,86_227,65.0,65.0,65.0,65.58064516129032,66.0,66.0,66.0,3074.0,-0.5806451612903203,-0.5806451612903203,-0.5806451612903203,0.4193548387096797,0.4193548387096797,0.4193548387096797,friends
227,86,86_227,48.0,51.4,61.75,63.45161290322581,57.55,50.0,55.85,3074.0,-15.451612903225808,-12.05161290322581,-1.7016129032258078,-5.901612903225811,-13.451612903225808,-7.601612903225806,friends
8,244,8_244,99.0,99.0,99.0,99.0,99.0,99.0,99.0,3998.0,0.0,0.0,0.0,0.0,0.0,0.0,friends
244,8,8_244,92.0,92.0,92.0,93.15,96.75,97.0,97.0,3998.0,-1.1500000000000057,-1.1500000000000057,-1.1500000000000057,3.5999999999999943,3.8499999999999943,3.8499999999999943,friends
8,244,8_244,99.0,99.0,99.0,99.0,99.0,99.0,99.0,2398.0,0.0,0.0,0.0,0.0,0.0,0.0,friends
244,8,8_244,97.0,97.0,97.0,97.0,82.9,74.15,77.0,2398.0,0.0,0.0,0.0,-14.099999999999994,-22.849999999999994,-20.0,friends
85,256,85_256,97.0,97.2,98.25,98.0,98.0,98.0,98.0,2042.0,-1.0,-0.7999999999999972,0.25,0.0,0.0,0.0,friends
256,85,85_256,51.0,51.0,51.2,54.75,56.0,56.0,56.15,2042.0,-3.75,-3.75,-3.549999999999997,1.25,1.25,1.3999999999999986,friends
85,256,85_256,92.95,81.95,88.55,90.0,90.0,90.6,94.75,2035.0,2.950000000000003,-8.049999999999997,-1.4500000000000028,0.0,0.5999999999999943,4.75,friends
256,85,85_256,55.0,55.35,58.95,59.80952380952381,60.55,61.0,61.25,2035.0,-4.80952380952381,-4.459523809523809,-0.8595238095238074,0.740476190476187,1.1904761904761898,1.4404761904761898,friends
85,256,85_256,99.0,98.55,97.8,98.0,98.6,98.65,98.5,3180.0,1.0,0.5499999999999972,-0.20000000000000284,0.5999999999999943,0.6500000000000057,0.5,friends
256,85,85_256,94.0,94.0,93.65,82.5,65.1,65.0,65.5,3180.0,11.5,11.5,11.150000000000006,-17.400000000000006,-17.5,-17.0,friends
85,256,85_256,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2068.0,0.0,0.0,0.0,0.0,0.0,0.0,friends
256,85,85_256,72.0,71.5,71.5,72.0,72.0,71.65,71.0,2068.0,0.0,-0.5,-0.5,0.0,-0.3499999999999943,-1.0,friends
85,256,85_256,86.5,76.75,80.45,88.48571428571428,91.0,91.85,93.0,3526.0,-1.9857142857142804,-11.73571428571428,-8.035714285714278,2.5142857142857196,3.364285714285714,4.51428571428572,friends
256,85,85_256,75.5,75.35,76.75,80.54285714285714,71.95,76.0,74.2,3526.0,-5.0428571428571445,-5.19285714285715,-3.7928571428571445,-8.592857142857142,-4.5428571428571445,-6.342857142857142,friends
85,256,85_256,95.0,95.25,91.2,73.97435897435898,55.7,55.95,58.3,3904.0,21.025641025641022,21.275641025641022,17.225641025641025,-18.274358974358975,-18.024358974358975,-15.67435897435898,friends
256,85,85_256,79.0,79.0,79.0,79.0,79.0,79.0,79.0,3904.0,0.0,0.0,0.0,0.0,0.0,0.0,friends
50,229,50_229,75.0,75.0,75.0,75.0,75.0,75.0,75.0,4354.0,0.0,0.0,0.0,0.0,0.0,0.0,friends
229,50,50_229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4354.0,0.0,0.0,0.0,0.0,0.0,0.0,friends
50,229,50_229,75.0,75.0,75.0,75.0,75.0,75.0,75.0,3798.0,0.0,0.0,0.0,0.0,0.0,0.0,friends
229,50,50_229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3798.0,0.0,0.0,0.0,0.0,0.0,0.0,friends
50,229,50_229,99.0,99.0,99.0,99.0,99.0,99.0,99.0,2118.0,0.0,0.0,0.0,0.0,0.0,0.0,friends
229,50,50_229,50.0,50.0,50.0,50.0,50.0,50.55,49.55,2118.0,0.0,0.0,0.0,0.0,0.5499999999999972,-0.45000000000000284,friends
50,229,50_229,99.0,99.0,99.0,99.0,99.0,99.0,99.0,3106.0,0.0,0.0,0.0,0.0,0.0,0.0,friends
229,50,50_229,49.0,49.0,49.0,49.0,49.0,49.0,48.65,3106.0,0.0,0.0,0.0,0.0,0.0,-0.3500000000000014,friends
107,233,107_233,100.0,100.0,100.0,100.0,100.0,95.65,92.4,3017.0,0.0,0.0,0.0,0.0,-4.349999999999994,-7.599999999999994,friends
233,107,107_233,84.0,84.0,84.0,84.0,84.0,84.0,84.0,3017.0,0.0,0.0,0.0,0.0,0.0,0.0,friends
67,210,67_210,74.0,74.0,74.0,77.125,65.7,62.9,66.45,2379.0,-3.125,-3.125,-3.125,-11.424999999999997,-14.225000000000001,-10.674999999999997,friends
210,67,67_210,58.10526315789474,60.0,60.0,60.0,60.0,60.0,60.0,2379.0,-1.8947368421052602,0.0,0.0,0.0,0.0,0.0,friends
67,210,67_210,57.78947368421053,58.0,60.36842105263158,74.10526315789474,83.8,71.75,65.4,3889.0,-16.315789473684212,-16.10526315789474,-13.736842105263158,9.694736842105257,-2.35526315789474,-8.705263157894734,friends
210,67,67_210,45.7,42.05,59.9,63.0,62.6,51.3,51.0,3889.0,-17.299999999999997,-20.950000000000003,-3.1000000000000014,-0.3999999999999986,-11.700000000000003,-12.0,friends
63,218,63_218,72.6,68.0,69.0,69.0909090909091,75.3,76.0,76.0,2162.0,3.509090909090901,-1.0909090909090935,-0.09090909090909349,6.209090909090904,6.9090909090909065,6.9090909090909065,friends
218,63,63_218,98.45,99.85,100.0,100.0,100.0,100.0,100.0,2162.0,-1.5499999999999972,-0.15000000000000568,0.0,0.0,0.0,0.0,friends
63,224,63_224,85.0,84.2,84.0,85.9,91.95,97.4,97.0,2056.0,-0.9000000000000057,-1.7000000000000028,-1.9000000000000057,6.049999999999997,11.5,11.099999999999994,friends
224,63,63_224,90.25,91.0,91.0,94.05,100.0,100.0,100.0,2056.0,-3.799999999999997,-3.049999999999997,-3.049999999999997,5.950000000000003,5.950000000000003,5.950000000000003,friends
63,224,63_224,81.15,81.0,81.05,85.95652173913044,87.0,84.9,81.6,2245.0,-4.806521739130432,-4.956521739130437,-4.90652173913044,1.0434782608695627,-1.0565217391304316,-4.356521739130443,friends
224,63,63_224,94.0,94.0,94.0,94.0,95.0,95.0,95.0,2245.0,0.0,0.0,0.0,1.0,1.0,1.0,friends
63,224,63_224,81.75,82.05,88.0,90.88,91.0,91.0,91.0,2479.0,-9.129999999999995,-8.829999999999998,-2.8799999999999955,0.12000000000000455,0.12000000000000455,0.12000000000000455,friends
224,63,63_224,95.0,95.0,95.0,95.0,95.0,95.0,95.0,2479.0,0.0,0.0,0.0,0.0,0.0,0.0,friends
63,224,63_224,91.0,91.3,84.8,94.0,93.45,93.0,93.0,2210.0,-3.0,-2.700000000000003,-9.200000000000003,-0.5499999999999972,-1.0,-1.0,friends
224,63,63_224,95.1,97.9,98.0,98.0,98.0,98.0,98.0,2210.0,-2.9000000000000057,-0.09999999999999432,0.0,0.0,0.0,0.0,friends
63,224,63_224,81.0,82.5,85.0,87.88888888888889,95.0,94.3,94.2,2711.0,-6.888888888888886,-5.388888888888886,-2.8888888888888857,7.111111111111114,6.411111111111111,6.311111111111117,friends
224,63,63_224,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2711.0,0.0,0.0,0.0,0.0,0.0,0.0,friends
63,224,63_224,78.0,78.0,78.0,83.92857142857143,85.0,85.0,86.3,2748.0,-5.928571428571431,-5.928571428571431,-5.928571428571431,1.0714285714285694,1.0714285714285694,2.3714285714285666,friends
224,63,63_224,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2748.0,0.0,0.0,0.0,0.0,0.0,0.0,friends
63,224,63_224,85.0,85.0,85.0,95.38709677419355,100.0,100.0,100.0,3155.0,-10.387096774193552,-10.387096774193552,-10.387096774193552,4.612903225806448,4.612903225806448,4.612903225806448,friends
224,63,63_224,100.0,100.0,100.0,100.0,100.0,100.0,100.0,3155.0,0.0,0.0,0.0,0.0,0.0,0.0,friends
85,255,85_255,89.0,89.0,89.0,89.0,89.0,89.0,89.0,2268.0,0.0,0.0,0.0,0.0,0.0,0.0,friends
255,85,85_255,71.0,71.45,70.35,70.0,70.1,71.0,71.0,2268.0,1.0,1.4500000000000028,0.3499999999999943,0.09999999999999432,1.0,1.0,friends
85,255,85_255,91.3,92.2,90.3,90.75,83.15,76.85,71.7,2007.0,0.5499999999999972,1.4500000000000028,-0.45000000000000284,-7.599999999999994,-13.900000000000006,-19.049999999999997,friends
