subID,partnerID,dyad,timepoint,connection,connection_change,gap_length,speaker,turn_num
40.0,41.0,40_41,3_before,32.0,0.0,2247.0,self,115.0
41.0,40.0,40_41,3_before,38.0,0.0,2247.0,other,115.0
40.0,41.0,40_41,1_after,32.0,0.0,2247.0,self,115.0
41.0,40.0,40_41,1_after,38.0,0.0,2247.0,other,115.0
40.0,41.0,40_41,2_after,32.0,0.0,2247.0,self,115.0
41.0,40.0,40_41,2_after,38.0,0.0,2247.0,other,115.0
40.0,41.0,40_41,3_after,32.0,0.0,2247.0,self,115.0
41.0,40.0,40_41,3_after,38.0,0.0,2247.0,other,115.0
70.0,61.0,61_70,long_gap,75.0,0.0,3781.0,self,68.0
61.0,70.0,61_70,long_gap,53.486486486486484,0.0,3781.0,other,68.0
70.0,61.0,61_70,1_before,75.0,0.0,3781.0,self,68.0
61.0,70.0,61_70,1_before,76.4,22.91351351351352,3781.0,other,68.0
70.0,61.0,61_70,2_before,75.0,0.0,3781.0,self,68.0
61.0,70.0,61_70,2_before,79.0,25.513513513513516,3781.0,other,68.0
70.0,61.0,61_70,3_before,75.0,0.0,3781.0,self,68.0
61.0,70.0,61_70,3_before,79.0,25.513513513513516,3781.0,other,68.0
70.0,61.0,61_70,1_after,75.0,0.0,3781.0,self,68.0
61.0,70.0,61_70,1_after,47.05,-6.436486486486487,3781.0,other,68.0
70.0,61.0,61_70,2_after,75.0,0.0,3781.0,self,68.0
61.0,70.0,61_70,2_after,46.0,-7.486486486486484,3781.0,other,68.0
70.0,61.0,61_70,3_after,75.0,0.0,3781.0,self,68.0
61.0,70.0,61_70,3_after,46.0,-7.486486486486484,3781.0,other,68.0
103.0,105.0,105_103,long_gap,45.0,0.0,2426.0,self,6.0
105.0,103.0,105_103,long_gap,19.0,0.0,2426.0,other,6.0
103.0,105.0,105_103,1_before,45.0,0.0,2426.0,self,6.0
105.0,103.0,105_103,1_before,12.2,-6.800000000000001,2426.0,other,6.0
103.0,105.0,105_103,2_before,45.0,0.0,2426.0,self,6.0
105.0,103.0,105_103,2_before,0.0,-19.0,2426.0,other,6.0
103.0,105.0,105_103,3_before,39.4,-5.600000000000001,2426.0,self,6.0
105.0,103.0,105_103,3_before,0.0,-19.0,2426.0,other,6.0
103.0,105.0,105_103,1_after,45.0,0.0,2426.0,self,6.0
105.0,103.0,105_103,1_after,19.0,0.0,2426.0,other,6.0
103.0,105.0,105_103,2_after,45.0,0.0,2426.0,self,6.0
105.0,103.0,105_103,2_after,19.0,0.0,2426.0,other,6.0
103.0,105.0,105_103,3_after,45.0,0.0,2426.0,self,6.0
105.0,103.0,105_103,3_after,19.0,0.0,2426.0,other,6.0
103.0,105.0,105_103,long_gap,66.0,0.0,2085.0,self,92.0
105.0,103.0,105_103,long_gap,21.0,0.0,2085.0,other,92.0
103.0,105.0,105_103,1_before,66.0,0.0,2085.0,self,92.0
105.0,103.0,105_103,1_before,21.0,0.0,2085.0,other,92.0
103.0,105.0,105_103,2_before,66.0,0.0,2085.0,self,92.0
105.0,103.0,105_103,2_before,21.0,0.0,2085.0,other,92.0
103.0,105.0,105_103,3_before,65.9,-0.09999999999999432,2085.0,self,92.0
105.0,103.0,105_103,3_before,21.0,0.0,2085.0,other,92.0
103.0,105.0,105_103,1_after,64.1,-1.9000000000000057,2085.0,self,92.0
105.0,103.0,105_103,1_after,21.0,0.0,2085.0,other,92.0
103.0,105.0,105_103,2_after,64.0,-2.0,2085.0,self,92.0
105.0,103.0,105_103,2_after,21.0,0.0,2085.0,other,92.0
103.0,105.0,105_103,3_after,64.0,-2.0,2085.0,self,92.0
105.0,103.0,105_103,3_after,21.0,0.0,2085.0,other,92.0
103.0,105.0,105_103,long_gap,69.0,0.0,3057.0,other,113.0
105.0,103.0,105_103,long_gap,44.0,0.0,3057.0,self,113.0
103.0,105.0,105_103,1_before,69.0,0.0,3057.0,other,113.0
105.0,103.0,105_103,1_before,44.0,0.0,3057.0,self,113.0
103.0,105.0,105_103,2_before,70.4,1.4000000000000057,3057.0,other,113.0
105.0,103.0,105_103,2_before,44.0,0.0,3057.0,self,113.0
103.0,105.0,105_103,3_before,70.0,1.0,3057.0,other,113.0
105.0,103.0,105_103,3_before,44.0,0.0,3057.0,self,113.0
103.0,105.0,105_103,1_after,68.6,-0.4000000000000057,3057.0,other,113.0
105.0,103.0,105_103,1_after,44.0,0.0,3057.0,self,113.0
103.0,105.0,105_103,2_after,70.0,1.0,3057.0,other,113.0
105.0,103.0,105_103,2_after,44.0,0.0,3057.0,self,113.0
103.0,105.0,105_103,3_after,69.65,0.6500000000000057,3057.0,other,113.0
105.0,103.0,105_103,3_after,44.0,0.0,3057.0,self,113.0
103.0,105.0,105_103,long_gap,23.0,0.0,2393.0,self,119.0
105.0,103.0,105_103,long_gap,53.958333333333336,0.0,2393.0,other,119.0
103.0,105.0,105_103,1_before,23.0,0.0,2393.0,self,119.0
105.0,103.0,105_103,1_before,45.8,-8.158333333333339,2393.0,other,119.0
103.0,105.0,105_103,2_before,23.0,0.0,2393.0,self,119.0
105.0,103.0,105_103,2_before,44.0,-9.958333333333336,2393.0,other,119.0
103.0,105.0,105_103,3_before,23.0,0.0,2393.0,self,119.0
105.0,103.0,105_103,3_before,44.0,-9.958333333333336,2393.0,other,119.0
103.0,105.0,105_103,1_after,23.0,0.0,2393.0,self,119.0
105.0,103.0,105_103,1_after,56.0,2.0416666666666643,2393.0,other,119.0
103.0,105.0,105_103,2_after,23.0,0.0,2393.0,self,119.0
105.0,103.0,105_103,2_after,56.0,2.0416666666666643,2393.0,other,119.0
103.0,105.0,105_103,3_after,23.0,0.0,2393.0,self,119.0
105.0,103.0,105_103,3_after,56.0,2.0416666666666643,2393.0,other,119.0
103.0,105.0,105_103,long_gap,52.5,0.0,2741.0,self,137.0
105.0,103.0,105_103,long_gap,18.0,0.0,2741.0,other,137.0
103.0,105.0,105_103,1_before,54.85,2.3500000000000014,2741.0,self,137.0
105.0,103.0,105_103,1_before,18.0,0.0,2741.0,other,137.0
103.0,105.0,105_103,2_before,40.2,-12.299999999999997,2741.0,self,137.0
105.0,103.0,105_103,2_before,18.0,0.0,2741.0,other,137.0
103.0,105.0,105_103,3_before,24.0,-28.5,2741.0,self,137.0
105.0,103.0,105_103,3_before,18.0,0.0,2741.0,other,137.0
103.0,105.0,105_103,1_after,55.0,2.5,2741.0,self,137.0
105.0,103.0,105_103,1_after,18.0,0.0,2741.0,other,137.0
103.0,105.0,105_103,2_after,53.55,1.0499999999999972,2741.0,self,137.0
105.0,103.0,105_103,2_after,18.0,0.0,2741.0,other,137.0
103.0,105.0,105_103,3_after,52.0,-0.5,2741.0,self,137.0
105.0,103.0,105_103,3_after,18.0,0.0,2741.0,other,137.0
103.0,105.0,105_103,long_gap,34.02564102564103,0.0,3937.0,other,140.0
105.0,103.0,105_103,long_gap,18.0,0.0,3937.0,self,140.0
103.0,105.0,105_103,1_before,53.0,18.97435897435897,3937.0,other,140.0
105.0,103.0,105_103,1_before,18.0,0.0,3937.0,self,140.0
103.0,105.0,105_103,2_before,52.1,18.074358974358972,3937.0,other,140.0
105.0,103.0,105_103,2_before,18.0,0.0,3937.0,self,140.0
103.0,105.0,105_103,3_before,54.95,20.924358974358974,3937.0,other,140.0
105.0,103.0,105_103,3_before,18.0,0.0,3937.0,self,140.0
103.0,105.0,105_103,1_after,22.65,-11.37564102564103,3937.0,other,140.0
105.0,103.0,105_103,1_after,18.0,0.0,3937.0,self,140.0
103.0,105.0,105_103,2_after,50.65,16.62435897435897,3937.0,other,140.0
105.0,103.0,105_103,2_after,18.0,0.0,3937.0,self,140.0
103.0,105.0,105_103,3_after,55.15,21.12435897435897,3937.0,other,140.0
105.0,103.0,105_103,3_after,18.0,0.0,3937.0,self,140.0
63.0,62.0,63_62,long_gap,61.0,0.0,2278.0,self,94.0
62.0,63.0,63_62,long_gap,53.0,0.0,2278.0,other,94.0
63.0,62.0,63_62,1_before,61.0,0.0,2278.0,self,94.0
62.0,63.0,63_62,1_before,53.0,0.0,2278.0,other,94.0
63.0,62.0,63_62,2_before,61.0,0.0,2278.0,self,94.0
62.0,63.0,63_62,2_before,53.0,0.0,2278.0,other,94.0
63.0,62.0,63_62,3_before,61.0,0.0,2278.0,self,94.0
62.0,63.0,63_62,3_before,53.0,0.0,2278.0,other,94.0
63.0,62.0,63_62,1_after,61.0,0.0,2278.0,self,94.0
62.0,63.0,63_62,1_after,53.0,0.0,2278.0,other,94.0
63.0,62.0,63_62,2_after,61.0,0.0,2278.0,self,94.0
62.0,63.0,63_62,2_after,53.0,0.0,2278.0,other,94.0
63.0,62.0,63_62,3_after,61.0,0.0,2278.0,self,94.0
62.0,63.0,63_62,3_after,53.0,0.0,2278.0,other,94.0
3.0,11.0,11_3,long_gap,42.84615384615385,0.0,2507.0,self,164.0
11.0,3.0,11_3,long_gap,83.0,0.0,2507.0,other,164.0
3.0,11.0,11_3,1_before,42.8,-0.04615384615384954,2507.0,self,164.0
11.0,3.0,11_3,1_before,83.0,0.0,2507.0,other,164.0
3.0,11.0,11_3,2_before,39.85,-2.9961538461538453,2507.0,self,164.0
11.0,3.0,11_3,2_before,83.0,0.0,2507.0,other,164.0
3.0,11.0,11_3,3_before,47.0,4.153846153846153,2507.0,self,164.0
11.0,3.0,11_3,3_before,83.0,0.0,2507.0,other,164.0
3.0,11.0,11_3,1_after,44.95,2.103846153846156,2507.0,self,164.0
11.0,3.0,11_3,1_after,83.0,0.0,2507.0,other,164.0
3.0,11.0,11_3,2_after,45.15,2.303846153846152,2507.0,self,164.0
11.0,3.0,11_3,2_after,83.0,0.0,2507.0,other,164.0
3.0,11.0,11_3,3_after,46.0,3.1538461538461533,2507.0,self,164.0
11.0,3.0,11_3,3_after,83.0,0.0,2507.0,other,164.0
3.0,10.0,3_10,long_gap,58.60606060606061,0.0,3243.0,self,34.0
10.0,3.0,3_10,long_gap,49.0,0.0,3243.0,other,34.0
3.0,10.0,3_10,1_before,53.0,-5.606060606060609,3243.0,self,34.0
10.0,3.0,3_10,1_before,49.0,0.0,3243.0,other,34.0
3.0,10.0,3_10,2_before,42.0,-16.60606060606061,3243.0,self,34.0
10.0,3.0,3_10,2_before,49.0,0.0,3243.0,other,34.0
3.0,10.0,3_10,3_before,42.0,-16.60606060606061,3243.0,self,34.0
10.0,3.0,3_10,3_before,49.0,0.0,3243.0,other,34.0
3.0,10.0,3_10,1_after,58.0,-0.6060606060606091,3243.0,self,34.0
10.0,3.0,3_10,1_after,49.0,0.0,3243.0,other,34.0
3.0,10.0,3_10,2_after,58.0,-0.6060606060606091,3243.0,self,34.0
10.0,3.0,3_10,2_after,49.0,0.0,3243.0,other,34.0
3.0,10.0,3_10,3_after,57.9,-0.7060606060606105,3243.0,self,34.0
10.0,3.0,3_10,3_after,49.0,0.0,3243.0,other,34.0
3.0,10.0,3_10,long_gap,53.95454545454545,0.0,2172.0,self,36.0
10.0,3.0,3_10,long_gap,50.0,0.0,2172.0,other,36.0
3.0,10.0,3_10,1_before,53.0,-0.9545454545454533,2172.0,self,36.0
10.0,3.0,3_10,1_before,49.65,-0.3500000000000014,2172.0,other,36.0
3.0,10.0,3_10,2_before,54.95,0.9954545454545496,2172.0,self,36.0
10.0,3.0,3_10,2_before,49.0,-1.0,2172.0,other,36.0
3.0,10.0,3_10,3_before,57.15,3.1954545454545453,2172.0,self,36.0
10.0,3.0,3_10,3_before,49.0,-1.0,2172.0,other,36.0
3.0,10.0,3_10,1_after,49.55,-4.404545454545456,2172.0,self,36.0
10.0,3.0,3_10,1_after,50.0,0.0,2172.0,other,36.0
3.0,10.0,3_10,2_after,48.0,-5.954545454545453,2172.0,self,36.0
10.0,3.0,3_10,2_after,50.0,0.0,2172.0,other,36.0
3.0,10.0,3_10,3_after,48.0,-5.954545454545453,2172.0,self,36.0
10.0,3.0,3_10,3_after,50.0,0.0,2172.0,other,36.0
102.0,105.0,105_102,long_gap,63.0,0.0,2305.0,self,82.0
105.0,102.0,105_102,long_gap,49.0,0.0,2305.0,other,82.0
102.0,105.0,105_102,1_before,63.0,0.0,2305.0,self,82.0
105.0,102.0,105_102,1_before,49.0,0.0,2305.0,other,82.0
102.0,105.0,105_102,2_before,63.0,0.0,2305.0,self,82.0
105.0,102.0,105_102,2_before,49.0,0.0,2305.0,other,82.0
102.0,105.0,105_102,3_before,63.0,0.0,2305.0,self,82.0
105.0,102.0,105_102,3_before,49.0,0.0,2305.0,other,82.0
102.0,105.0,105_102,1_after,63.0,0.0,2305.0,self,82.0
105.0,102.0,105_102,1_after,49.36,0.35999999999999943,2305.0,other,82.0
102.0,105.0,105_102,2_after,63.0,0.0,2305.0,self,82.0
105.0,102.0,105_102,2_after,50.0,1.0,2305.0,other,82.0
102.0,105.0,105_102,3_after,63.0,0.0,2305.0,self,82.0
105.0,102.0,105_102,3_after,50.0,1.0,2305.0,other,82.0
102.0,105.0,105_102,long_gap,61.0,0.0,2246.0,self,94.0
105.0,102.0,105_102,long_gap,24.0,0.0,2246.0,other,94.0
102.0,105.0,105_102,1_before,60.65,-0.3500000000000014,2246.0,self,94.0
105.0,102.0,105_102,1_before,24.0,0.0,2246.0,other,94.0
102.0,105.0,105_102,2_before,60.0,-1.0,2246.0,self,94.0
105.0,102.0,105_102,2_before,24.0,0.0,2246.0,other,94.0
102.0,105.0,105_102,3_before,60.0,-1.0,2246.0,self,94.0
105.0,102.0,105_102,3_before,24.0,0.0,2246.0,other,94.0
102.0,105.0,105_102,1_after,61.0,0.0,2246.0,self,94.0
105.0,102.0,105_102,1_after,24.0,0.0,2246.0,other,94.0
102.0,105.0,105_102,2_after,61.0,0.0,2246.0,self,94.0
105.0,102.0,105_102,2_after,24.0,0.0,2246.0,other,94.0
102.0,105.0,105_102,3_after,61.0,0.0,2246.0,self,94.0
105.0,102.0,105_102,3_after,24.0,0.0,2246.0,other,94.0
102.0,105.0,105_102,long_gap,61.0,0.0,2159.0,self,106.0
105.0,102.0,105_102,long_gap,39.0,0.0,2159.0,other,106.0
102.0,105.0,105_102,1_before,61.0,0.0,2159.0,self,106.0
105.0,102.0,105_102,1_before,39.0,0.0,2159.0,other,106.0
102.0,105.0,105_102,2_before,61.0,0.0,2159.0,self,106.0
105.0,102.0,105_102,2_before,39.0,0.0,2159.0,other,106.0
102.0,105.0,105_102,3_before,61.0,0.0,2159.0,self,106.0
105.0,102.0,105_102,3_before,39.0,0.0,2159.0,other,106.0
102.0,105.0,105_102,1_after,61.0,0.0,2159.0,self,106.0
105.0,102.0,105_102,1_after,39.0,0.0,2159.0,other,106.0
102.0,105.0,105_102,2_after,61.0,0.0,2159.0,self,106.0
105.0,102.0,105_102,2_after,39.0,0.0,2159.0,other,106.0
102.0,105.0,105_102,3_after,61.0,0.0,2159.0,self,106.0
105.0,102.0,105_102,3_after,38.785714285714285,-0.2142857142857153,2159.0,other,106.0
65.0,64.0,65_64,long_gap,11.0,0.0,3410.0,other,17.0
64.0,65.0,65_64,long_gap,62.55882352941177,0.0,3410.0,self,17.0
65.0,64.0,65_64,1_before,11.0,0.0,3410.0,other,17.0
64.0,65.0,65_64,1_before,61.0,-1.558823529411768,3410.0,self,17.0
65.0,64.0,65_64,2_before,11.0,0.0,3410.0,other,17.0
64.0,65.0,65_64,2_before,61.45,-1.1088235294117652,3410.0,self,17.0
65.0,64.0,65_64,3_before,11.0,0.0,3410.0,other,17.0
64.0,65.0,65_64,3_before,61.5,-1.058823529411768,3410.0,self,17.0
65.0,64.0,65_64,1_after,11.0,0.0,3410.0,other,17.0
64.0,65.0,65_64,1_after,64.0,1.441176470588232,3410.0,self,17.0
65.0,64.0,65_64,2_after,11.0,0.0,3410.0,other,17.0
64.0,65.0,65_64,2_after,64.35,1.7911764705882263,3410.0,self,17.0
65.0,64.0,65_64,3_after,11.0,0.0,3410.0,other,17.0
64.0,65.0,65_64,3_after,63.25,0.691176470588232,3410.0,self,17.0
65.0,64.0,65_64,long_gap,27.0,0.0,2172.0,other,43.0
64.0,65.0,65_64,long_gap,65.36363636363636,0.0,2172.0,self,43.0
65.0,64.0,65_64,1_before,27.0,0.0,2172.0,other,43.0
64.0,65.0,65_64,1_before,65.0,-0.36363636363635976,2172.0,self,43.0
65.0,64.0,65_64,2_before,27.0,0.0,2172.0,other,43.0
64.0,65.0,65_64,2_before,63.35,-2.0136363636363583,2172.0,self,43.0
65.0,64.0,65_64,3_before,27.0,0.0,2172.0,other,43.0
64.0,65.0,65_64,3_before,62.0,-3.3636363636363598,2172.0,self,43.0
65.0,64.0,65_64,1_after,27.0,0.0,2172.0,other,43.0
64.0,65.0,65_64,1_after,66.0,0.6363636363636402,2172.0,self,43.0
65.0,64.0,65_64,2_after,27.0,0.0,2172.0,other,43.0
64.0,65.0,65_64,2_after,66.0,0.6363636363636402,2172.0,self,43.0
65.0,64.0,65_64,3_after,27.0,0.0,2172.0,other,43.0
64.0,65.0,65_64,3_after,66.0,0.6363636363636402,2172.0,self,43.0
43.0,48.0,43_48,long_gap,0.0,0.0,2192.0,self,18.0
48.0,43.0,43_48,long_gap,70.0,0.0,2192.0,other,18.0
43.0,48.0,43_48,1_before,0.0,0.0,2192.0,self,18.0
48.0,43.0,43_48,1_before,70.55,0.5499999999999972,2192.0,other,18.0
43.0,48.0,43_48,2_before,0.0,0.0,2192.0,self,18.0
48.0,43.0,43_48,2_before,70.8,0.7999999999999972,2192.0,other,18.0
43.0,48.0,43_48,3_before,0.0,0.0,2192.0,self,18.0
48.0,43.0,43_48,3_before,71.0,1.0,2192.0,other,18.0
43.0,48.0,43_48,1_after,0.0,0.0,2192.0,self,18.0
48.0,43.0,43_48,1_after,70.0,0.0,2192.0,other,18.0
43.0,48.0,43_48,2_after,0.0,0.0,2192.0,self,18.0
48.0,43.0,43_48,2_after,63.3,-6.700000000000003,2192.0,other,18.0
43.0,48.0,43_48,3_after,0.0,0.0,2192.0,self,18.0
48.0,43.0,43_48,3_after,75.05,5.049999999999997,2192.0,other,18.0
43.0,48.0,43_48,long_gap,78.0,0.0,2192.0,self,114.0
48.0,43.0,43_48,long_gap,56.59090909090909,0.0,2192.0,other,114.0
43.0,48.0,43_48,1_before,78.0,0.0,2192.0,self,114.0
48.0,43.0,43_48,1_before,59.0,2.4090909090909065,2192.0,other,114.0
43.0,48.0,43_48,2_before,78.0,0.0,2192.0,self,114.0
48.0,43.0,43_48,2_before,40.8,-15.790909090909096,2192.0,other,114.0
43.0,48.0,43_48,3_before,78.0,0.0,2192.0,self,114.0
48.0,43.0,43_48,3_before,37.7,-18.89090909090909,2192.0,other,114.0
43.0,48.0,43_48,1_after,78.0,0.0,2192.0,self,114.0
48.0,43.0,43_48,1_after,66.3,9.709090909090904,2192.0,other,114.0
43.0,48.0,43_48,2_after,78.0,0.0,2192.0,self,114.0
48.0,43.0,43_48,2_after,65.25,8.659090909090907,2192.0,other,114.0
43.0,48.0,43_48,3_after,78.0,0.0,2192.0,self,114.0
48.0,43.0,43_48,3_after,67.55,10.959090909090904,2192.0,other,114.0
104.0,106.0,106_104,long_gap,62.59090909090909,0.0,2265.0,other,111.0
106.0,104.0,106_104,long_gap,61.0,0.0,2265.0,self,111.0
104.0,106.0,106_104,1_before,62.0,-0.5909090909090935,2265.0,other,111.0
106.0,104.0,106_104,1_before,61.0,0.0,2265.0,self,111.0
104.0,106.0,106_104,2_before,59.0,-3.5909090909090935,2265.0,other,111.0
106.0,104.0,106_104,2_before,61.0,0.0,2265.0,self,111.0
104.0,106.0,106_104,3_before,59.0,-3.5909090909090935,2265.0,other,111.0
106.0,104.0,106_104,3_before,61.0,0.0,2265.0,self,111.0
104.0,106.0,106_104,1_after,63.4,0.8090909090909051,2265.0,other,111.0
106.0,104.0,106_104,1_after,61.0,0.0,2265.0,self,111.0
104.0,106.0,106_104,2_after,63.0,0.4090909090909065,2265.0,other,111.0
106.0,104.0,106_104,2_after,61.0,0.0,2265.0,self,111.0
104.0,106.0,106_104,3_after,61.7,-0.8909090909090907,2265.0,other,111.0
106.0,104.0,106_104,3_after,61.0,0.0,2265.0,self,111.0
109.0,103.0,103_109,long_gap,34.04347826086956,0.0,2265.0,other,19.0
103.0,109.0,103_109,long_gap,41.0,0.0,2265.0,self,19.0
109.0,103.0,103_109,1_before,30.65,-3.393478260869564,2265.0,other,19.0
103.0,109.0,103_109,1_before,41.0,0.0,2265.0,self,19.0
109.0,103.0,103_109,2_before,26.0,-8.043478260869563,2265.0,other,19.0
103.0,109.0,103_109,2_before,40.65,-0.3500000000000014,2265.0,self,19.0
109.0,103.0,103_109,3_before,26.0,-8.043478260869563,2265.0,other,19.0
103.0,109.0,103_109,3_before,39.6,-1.3999999999999986,2265.0,self,19.0
109.0,103.0,103_109,1_after,34.0,-0.043478260869562746,2265.0,other,19.0
103.0,109.0,103_109,1_after,41.0,0.0,2265.0,self,19.0
109.0,103.0,103_109,2_after,41.9,7.856521739130436,2265.0,other,19.0
103.0,109.0,103_109,2_after,41.0,0.0,2265.0,self,19.0
109.0,103.0,103_109,3_after,51.0,16.956521739130437,2265.0,other,19.0
103.0,109.0,103_109,3_after,41.0,0.0,2265.0,self,19.0
10.0,7.0,10_7,long_gap,60.85,0.0,3968.0,other,21.0
7.0,10.0,10_7,long_gap,12.95,0.0,3968.0,self,21.0
10.0,7.0,10_7,1_before,76.0,15.149999999999999,3968.0,other,21.0
7.0,10.0,10_7,1_before,13.0,0.05000000000000071,3968.0,self,21.0
10.0,7.0,10_7,2_before,76.0,15.149999999999999,3968.0,other,21.0
7.0,10.0,10_7,2_before,13.0,0.05000000000000071,3968.0,self,21.0
10.0,7.0,10_7,3_before,76.0,15.149999999999999,3968.0,other,21.0
7.0,10.0,10_7,3_before,13.0,0.05000000000000071,3968.0,self,21.0
10.0,7.0,10_7,1_after,52.45,-8.399999999999999,3968.0,other,21.0
7.0,10.0,10_7,1_after,11.1,-1.8499999999999996,3968.0,self,21.0
10.0,7.0,10_7,2_after,64.4,3.5500000000000043,3968.0,other,21.0
7.0,10.0,10_7,2_after,11.0,-1.9499999999999993,3968.0,self,21.0
10.0,7.0,10_7,3_after,61.15,0.29999999999999716,3968.0,other,21.0
7.0,10.0,10_7,3_after,11.0,-1.9499999999999993,3968.0,self,21.0
10.0,7.0,10_7,long_gap,78.0,0.0,2115.0,other,43.0
7.0,10.0,10_7,long_gap,14.0,0.0,2115.0,self,43.0
10.0,7.0,10_7,1_before,78.0,0.0,2115.0,other,43.0
7.0,10.0,10_7,1_before,14.0,0.0,2115.0,self,43.0
10.0,7.0,10_7,2_before,78.0,0.0,2115.0,other,43.0
7.0,10.0,10_7,2_before,14.0,0.0,2115.0,self,43.0
10.0,7.0,10_7,3_before,78.0,0.0,2115.0,other,43.0
7.0,10.0,10_7,3_before,14.0,0.0,2115.0,self,43.0
10.0,7.0,10_7,1_after,78.0,0.0,2115.0,other,43.0
7.0,10.0,10_7,1_after,14.0,0.0,2115.0,self,43.0
10.0,7.0,10_7,2_after,78.0,0.0,2115.0,other,43.0
7.0,10.0,10_7,2_after,14.0,0.0,2115.0,self,43.0
10.0,7.0,10_7,3_after,78.0,0.0,2115.0,other,43.0
7.0,10.0,10_7,3_after,14.0,0.0,2115.0,self,43.0
10.0,7.0,10_7,long_gap,83.0,0.0,2149.0,self,68.0
7.0,10.0,10_7,long_gap,59.0,0.0,2149.0,other,68.0
10.0,7.0,10_7,1_before,83.0,0.0,2149.0,self,68.0
7.0,10.0,10_7,1_before,57.95,-1.0499999999999972,2149.0,other,68.0
10.0,7.0,10_7,2_before,83.0,0.0,2149.0,self,68.0
7.0,10.0,10_7,2_before,58.0,-1.0,2149.0,other,68.0
10.0,7.0,10_7,3_before,83.0,0.0,2149.0,self,68.0
7.0,10.0,10_7,3_before,58.0,-1.0,2149.0,other,68.0
10.0,7.0,10_7,1_after,83.0,0.0,2149.0,self,68.0
7.0,10.0,10_7,1_after,59.0,0.0,2149.0,other,68.0
10.0,7.0,10_7,2_after,83.85,0.8499999999999943,2149.0,self,68.0
7.0,10.0,10_7,2_after,59.0,0.0,2149.0,other,68.0
10.0,7.0,10_7,3_after,86.2,3.200000000000003,2149.0,self,68.0
7.0,10.0,10_7,3_after,59.0,0.0,2149.0,other,68.0
47.0,46.0,46_47,long_gap,34.85,0.0,4034.0,self,34.0
46.0,47.0,46_47,long_gap,49.0,0.0,4034.0,other,34.0
47.0,46.0,46_47,1_before,37.0,2.1499999999999986,4034.0,self,34.0
46.0,47.0,46_47,1_before,49.0,0.0,4034.0,other,34.0
47.0,46.0,46_47,2_before,37.05,2.1999999999999957,4034.0,self,34.0
46.0,47.0,46_47,2_before,49.0,0.0,4034.0,other,34.0
47.0,46.0,46_47,3_before,34.4,-0.45000000000000284,4034.0,self,34.0
46.0,47.0,46_47,3_before,47.65,-1.3500000000000014,4034.0,other,34.0
47.0,46.0,46_47,1_after,29.0,-5.850000000000001,4034.0,self,34.0
46.0,47.0,46_47,1_after,49.0,0.0,4034.0,other,34.0
47.0,46.0,46_47,2_after,29.0,-5.850000000000001,4034.0,self,34.0
46.0,47.0,46_47,2_after,49.0,0.0,4034.0,other,34.0
47.0,46.0,46_47,3_after,29.0,-5.850000000000001,4034.0,self,34.0
46.0,47.0,46_47,3_after,46.5,-2.5,4034.0,other,34.0
47.0,46.0,46_47,long_gap,41.0,0.0,2008.0,self,49.0
46.0,47.0,46_47,long_gap,57.0,0.0,2008.0,other,49.0
47.0,46.0,46_47,1_before,41.0,0.0,2008.0,self,49.0
46.0,47.0,46_47,1_before,57.0,0.0,2008.0,other,49.0
47.0,46.0,46_47,2_before,41.0,0.0,2008.0,self,49.0
46.0,47.0,46_47,2_before,55.45,-1.5499999999999972,2008.0,other,49.0
47.0,46.0,46_47,3_before,41.0,0.0,2008.0,self,49.0
46.0,47.0,46_47,3_before,47.3,-9.700000000000003,2008.0,other,49.0
47.0,46.0,46_47,1_after,41.0,0.0,2008.0,self,49.0
46.0,47.0,46_47,1_after,57.0,0.0,2008.0,other,49.0
47.0,46.0,46_47,2_after,41.0,0.0,2008.0,self,49.0
46.0,47.0,46_47,2_after,57.0,0.0,2008.0,other,49.0
47.0,46.0,46_47,3_after,41.0,0.0,2008.0,self,49.0
46.0,47.0,46_47,3_after,57.0,0.0,2008.0,other,49.0
22.0,21.0,21_22,long_gap,75.0,0.0,2009.0,self,18.0
21.0,22.0,21_22,long_gap,49.0,0.0,2009.0,other,18.0
22.0,21.0,21_22,1_before,75.0,0.0,2009.0,self,18.0
21.0,22.0,21_22,1_before,49.0,0.0,2009.0,other,18.0
22.0,21.0,21_22,2_before,75.45,0.45000000000000284,2009.0,self,18.0
21.0,22.0,21_22,2_before,49.0,0.0,2009.0,other,18.0
22.0,21.0,21_22,3_before,72.55,-2.450000000000003,2009.0,self,18.0
21.0,22.0,21_22,3_before,49.0,0.0,2009.0,other,18.0
22.0,21.0,21_22,1_after,75.0,0.0,2009.0,self,18.0
21.0,22.0,21_22,1_after,49.0,0.0,2009.0,other,18.0
22.0,21.0,21_22,2_after,73.6,-1.4000000000000057,2009.0,self,18.0
21.0,22.0,21_22,2_after,49.0,0.0,2009.0,other,18.0
22.0,21.0,21_22,3_after,73.0,-2.0,2009.0,self,18.0
21.0,22.0,21_22,3_after,49.0,0.0,2009.0,other,18.0
22.0,21.0,21_22,long_gap,32.91428571428571,0.0,3476.0,self,113.0
21.0,22.0,21_22,long_gap,86.85714285714286,0.0,3476.0,other,113.0
22.0,21.0,21_22,1_before,74.75,41.83571428571429,3476.0,self,113.0
21.0,22.0,21_22,1_before,88.0,1.1428571428571388,3476.0,other,113.0
22.0,21.0,21_22,2_before,73.0,40.08571428571429,3476.0,self,113.0
21.0,22.0,21_22,2_before,87.65,0.7928571428571445,3476.0,other,113.0
